"step","time","center_value","total_mass","max_value","min_value","stability_ratio","warning"
80,20,0.205833555493794,1,0.205833555493794,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
81,20.25,0.204461625241701,1,0.204461625241701,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
82,20.5,0.203117274063168,1,0.203117274063168,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
83,20.75,0.201799575500772,1,0.201799575500772,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
84,21,0.200507646198558,1,0.200507646198558,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
85,21.25,0.199240643403765,1,0.199240643403765,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
86,21.5,0.197997762636652,1,0.197997762636652,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
87,21.75,0.196778235515888,1,0.196778235515888,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
88,22,0.195581327728029,1,0.195581327728029,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
89,22.25,0.194406337130446,1,0.194406337130446,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
90,22.5,0.19325259197797,1,0.19325259197797,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
91,22.75,0.192119449264239,1,0.192119449264239,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
92,23,0.191006293169481,1,0.191006293169481,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
93,23.25,0.189912533607067,1,0.189912533607067,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
94,23.5,0.188837604861808,1,0.188837604861808,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
95,23.75,0.187780964313471,1,0.187780964313471,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
96,24,0.186742091239528,1,0.186742091239528,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
97,24.25,0.185720485691584,1,0.185720485691584,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
98,24.5,0.184715667440358,1,0.184715667440358,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
99,24.75,0.183727174984498,1,0.183727174984498,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
100,25,0.182754564618835,1,0.182754564618835,0,0.025,"Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results."
