step,time,center_value,total_mass,max_value,min_value,stability_ratio,warning
30,7.5,0.36175020019953624,1.0,0.36175020019953624,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
31,7.75,0.35471727108358314,0.9999999999999999,0.35471727108358314,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
32,8.0,0.34803119027454343,0.9999999999999999,0.34803119027454343,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
33,8.25,0.34166874521957163,0.9999999999999999,0.34166874521957163,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
34,8.5,0.33560850829622924,0.9999999999999999,0.33560850829622924,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
35,8.75,0.3298306890028267,0.9999999999999999,0.3298306890028267,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
36,9.0,0.3243169989419289,1.0,0.3243169989419289,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
37,9.25,0.31905052845759957,1.0,0.31905052845759957,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
38,9.5,0.31401563389046677,1.0,0.31401563389046677,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
39,9.75,0.30919783450865995,1.0,0.30919783450865995,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
40,10.0,0.30458371825798863,1.0,0.30458371825798863,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
41,10.25,0.3001608555522065,0.9999999999999999,0.3001608555522065,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
42,10.5,0.2959177203945644,1.0,0.2959177203945644,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
43,10.75,0.2918436181857597,1.0,0.2918436181857597,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
44,11.0,0.28792861963144084,1.0,0.28792861963144084,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
45,11.25,0.2841635002151609,1.0,0.2841635002151609,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
46,11.5,0.2805396847505936,1.0,0.2805396847505936,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
47,11.75,0.2770491965703677,1.0,0.2770491965703677,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
48,12.0,0.2736846109484495,0.9999999999999999,0.2736846109484495,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
49,12.25,0.2704390123889742,0.9999999999999999,0.2704390123889742,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
50,12.5,0.26730595544712804,0.9999999999999999,0.26730595544712804,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
51,12.75,0.26427942877741367,0.9999999999999999,0.26427942877741367,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
52,13.0,0.26135382213166825,0.9999999999999999,0.26135382213166825,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
53,13.25,0.2585238960537915,1.0,0.2585238960537915,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
54,13.5,0.2557847540405061,1.0,0.2557847540405061,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
55,13.75,0.2531318169578207,1.0,0.2531318169578207,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
56,14.0,0.25056079952137755,1.0,0.25056079952137755,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
57,14.25,0.24806768866571433,1.0,0.24806768866571433,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
58,14.5,0.24564872364280382,1.0,0.24564872364280382,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
59,14.75,0.2433003777041925,1.0,0.2433003777041925,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
60,15.0,0.24101934123376798,1.0,0.24101934123376798,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
61,15.25,0.23880250620975793,1.0,0.23880250620975793,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
62,15.5,0.23664695188510246,1.0,0.23664695188510246,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
63,15.75,0.23454993158494325,1.0,0.23454993158494325,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
64,16.0,0.23250886052872022,1.0,0.23250886052872022,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
65,16.25,0.2305213045923374,1.0,0.2305213045923374,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
66,16.5,0.2285849699331251,1.0,0.2285849699331251,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
67,16.75,0.22669769340694798,1.0,0.22669769340694798,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
68,17.0,0.22485743371284758,1.0,0.22485743371284758,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
69,17.25,0.22306226320611444,1.0,0.22306226320611444,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
70,17.5,0.22131036032570825,1.0,0.22131036032570825,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
71,17.75,0.2196000025865269,1.0,0.2196000025865269,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
72,18.0,0.21792956009120723,0.9999999999999999,0.21792956009120723,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
73,18.25,0.2162974895199569,0.9999999999999999,0.2162974895199569,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
74,18.5,0.2147023285604009,0.9999999999999999,0.2147023285604009,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
75,18.75,0.21314269074260822,0.9999999999999999,0.21314269074260822,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
76,19.0,0.2116172606473696,0.9999999999999999,0.2116172606473696,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
77,19.25,0.21012478945845153,1.0,0.21012478945845153,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
78,19.5,0.2086640908319779,1.0,0.2086640908319779,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
79,19.75,0.2072340370583064,1.0,0.2072340370583064,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
80,20.0,0.20583355549379442,1.0,0.20583355549379442,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
81,20.25,0.2044616252417012,1.0,0.2044616252417012,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
82,20.5,0.20311727406316848,1.0,0.20311727406316848,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
83,20.75,0.20179957550077243,1.0,0.20179957550077243,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
84,21.0,0.20050764619855785,1.0,0.20050764619855785,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
85,21.25,0.1992406434037655,1.0,0.1992406434037655,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
86,21.5,0.1979977626366515,1.0,0.1979977626366515,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
87,21.75,0.19677823551588766,1.0,0.19677823551588766,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
88,22.0,0.19558132772802853,1.0,0.19558132772802853,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
89,22.25,0.194406337130446,1.0,0.194406337130446,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
90,22.5,0.1932525919779695,1.0,0.1932525919779695,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
91,22.75,0.19211944926423882,1.0,0.19211944926423882,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
92,23.0,0.19100629316948062,1.0,0.19100629316948062,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
93,23.25,0.18991253360706714,1.0,0.18991253360706714,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
94,23.5,0.18883760486180798,1.0,0.18883760486180798,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
95,23.75,0.18778096431347097,1.0,0.18778096431347097,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
96,24.0,0.18674209123952837,1.0,0.18674209123952837,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
97,24.25,0.18572048569158386,1.0,0.18572048569158386,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
98,24.5,0.184715667440358,1.0,0.184715667440358,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
99,24.75,0.18372717498449803,1.0,0.18372717498449803,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
100,25.0,0.18275456461883455,1.0,0.18275456461883455,0.0,0.025,Explicit diffusion schemes require stability checks; boundary and grid assumptions shape results.
