step,time,current_state,delayed_state,derivative_value,target,absolute_gap,warning
49,4.9,99.60000000000028,80.0,4.0,100.0,0.39999999999972147,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
50,5.0,100.00000000000028,80.0,4.0,100.0,2.8421709430404007e-13,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
51,5.1000000000000005,100.40000000000029,80.4,3.919999999999999,100.0,0.4000000000002899,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
52,5.2,100.79200000000029,80.80000000000001,3.839999999999998,100.0,0.7920000000002858,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
53,5.300000000000001,101.17600000000029,81.20000000000002,3.7599999999999967,100.0,1.1760000000002861,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
54,5.4,101.55200000000029,81.60000000000002,3.6799999999999957,100.0,1.552000000000291,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
55,5.5,101.92000000000029,82.00000000000003,3.5999999999999943,100.0,1.920000000000286,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
56,5.6000000000000005,102.28000000000029,82.40000000000003,3.5199999999999934,100.0,2.2800000000002854,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
57,5.7,102.63200000000029,82.80000000000004,3.4399999999999924,100.0,2.632000000000289,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
58,5.800000000000001,102.97600000000028,83.20000000000005,3.359999999999991,100.0,2.9760000000002833,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
59,5.9,103.31200000000028,83.60000000000005,3.27999999999999,100.0,3.312000000000282,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
60,6.0,103.64000000000028,84.00000000000006,3.1999999999999886,100.0,3.640000000000285,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
61,6.1000000000000005,103.96000000000028,84.40000000000006,3.1199999999999877,100.0,3.960000000000278,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
62,6.2,104.27200000000028,84.80000000000007,3.0399999999999867,100.0,4.272000000000276,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
63,6.300000000000001,104.57600000000028,85.20000000000007,2.9599999999999853,100.0,4.576000000000278,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
64,6.4,104.87200000000027,85.60000000000008,2.8799999999999844,100.0,4.87200000000027,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
65,6.5,105.16000000000027,86.00000000000009,2.799999999999983,100.0,5.160000000000267,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
66,6.6000000000000005,105.44000000000027,86.40000000000009,2.719999999999982,100.0,5.440000000000268,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
67,6.7,105.71200000000026,86.8000000000001,2.639999999999981,100.0,5.712000000000259,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
68,6.800000000000001,105.97600000000025,87.2000000000001,2.5599999999999796,100.0,5.976000000000255,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
69,6.9,106.23200000000026,87.60000000000011,2.4799999999999787,100.0,6.232000000000255,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
70,7.0,106.48000000000026,88.00000000000011,2.3999999999999773,100.0,6.48000000000026,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
71,7.1000000000000005,106.72000000000025,88.40000000000012,2.3199999999999763,100.0,6.720000000000255,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
72,7.2,106.95200000000025,88.80000000000013,2.239999999999975,100.0,6.952000000000254,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
73,7.300000000000001,107.17600000000026,89.20000000000013,2.159999999999974,100.0,7.176000000000258,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
74,7.4,107.39200000000025,89.60000000000014,2.079999999999973,100.0,7.392000000000252,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
75,7.5,107.60000000000025,90.00000000000014,1.9999999999999716,100.0,7.60000000000025,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
76,7.6000000000000005,107.80000000000025,90.40000000000015,1.9199999999999706,100.0,7.800000000000253,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
77,7.7,107.99200000000025,90.80000000000015,1.8399999999999694,100.0,7.992000000000246,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
78,7.800000000000001,108.17600000000024,91.20000000000016,1.7599999999999683,100.0,8.176000000000244,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
79,7.9,108.35200000000025,91.60000000000016,1.679999999999967,100.0,8.352000000000245,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
80,8.0,108.52000000000024,92.00000000000017,1.599999999999966,100.0,8.520000000000238,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
81,8.1,108.68000000000023,92.40000000000018,1.519999999999965,100.0,8.680000000000234,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
82,8.200000000000001,108.83200000000024,92.80000000000018,1.4399999999999638,100.0,8.832000000000235,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
83,8.3,108.97600000000023,93.20000000000019,1.3599999999999626,100.0,8.976000000000226,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
84,8.4,109.11200000000022,93.6000000000002,1.2799999999999614,100.0,9.112000000000222,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
85,8.5,109.24000000000022,94.0000000000002,1.1999999999999602,100.0,9.240000000000222,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
86,8.6,109.36000000000021,94.4000000000002,1.119999999999959,100.0,9.360000000000213,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
87,8.700000000000001,109.47200000000021,94.80000000000021,1.039999999999958,100.0,9.472000000000207,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
88,8.8,109.5760000000002,95.20000000000022,0.9599999999999569,100.0,9.576000000000207,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
89,8.9,109.6720000000002,95.60000000000022,0.8799999999999557,100.0,9.672000000000196,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
90,9.0,109.76000000000019,96.00000000000023,0.7999999999999545,100.0,9.76000000000019,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
91,9.1,109.84000000000019,96.40000000000023,0.7199999999999535,100.0,9.840000000000188,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
92,9.200000000000001,109.91200000000018,96.80000000000024,0.6399999999999523,100.0,9.912000000000177,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
93,9.3,109.97600000000017,97.20000000000024,0.5599999999999511,100.0,9.97600000000017,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
94,9.4,110.03200000000017,97.60000000000025,0.47999999999995,100.0,10.032000000000167,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
95,9.5,110.08000000000017,98.00000000000026,0.39999999999994884,100.0,10.080000000000169,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
96,9.600000000000001,110.12000000000016,98.40000000000026,0.3199999999999477,100.0,10.12000000000016,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
97,9.700000000000001,110.15200000000016,98.80000000000027,0.2399999999999466,100.0,10.152000000000157,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
98,9.8,110.17600000000016,99.20000000000027,0.15999999999994544,100.0,10.176000000000158,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
99,9.9,110.19200000000015,99.60000000000028,0.0799999999999443,100.0,10.19200000000015,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
100,10.0,110.20000000000014,100.00000000000028,-5.684341886080802e-14,100.0,10.200000000000145,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
101,10.100000000000001,110.20000000000014,100.40000000000029,-0.08000000000005798,100.0,10.200000000000145,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
102,10.200000000000001,110.19200000000014,100.79200000000029,-0.15840000000005716,100.0,10.192000000000135,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
103,10.3,110.17616000000012,101.17600000000029,-0.23520000000005725,100.0,10.176160000000124,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
104,10.4,110.15264000000012,101.55200000000029,-0.3104000000000582,100.0,10.152640000000119,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
105,10.5,110.12160000000011,101.92000000000029,-0.3840000000000572,100.0,10.121600000000115,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
106,10.600000000000001,110.0832000000001,102.28000000000029,-0.4560000000000571,100.0,10.083200000000105,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
107,10.700000000000001,110.0376000000001,102.63200000000029,-0.5264000000000578,100.0,10.037600000000097,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
108,10.8,109.98496000000009,102.97600000000028,-0.5952000000000567,100.0,9.984960000000086,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
109,10.9,109.92544000000008,103.31200000000028,-0.6624000000000564,100.0,9.92544000000008,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
110,11.0,109.85920000000007,103.64000000000028,-0.728000000000057,100.0,9.859200000000072,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
111,11.100000000000001,109.78640000000007,103.96000000000028,-0.7920000000000557,100.0,9.786400000000071,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
112,11.200000000000001,109.70720000000007,104.27200000000028,-0.8544000000000551,100.0,9.707200000000071,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
113,11.3,109.62176000000007,104.57600000000028,-0.9152000000000555,100.0,9.621760000000066,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
114,11.4,109.53024000000006,104.87200000000027,-0.974400000000054,100.0,9.530240000000063,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
115,11.5,109.43280000000006,105.16000000000027,-1.0320000000000533,100.0,9.432800000000057,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
116,11.600000000000001,109.32960000000006,105.44000000000027,-1.0880000000000536,100.0,9.329600000000056,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
117,11.700000000000001,109.22080000000005,105.71200000000026,-1.1424000000000518,100.0,9.220800000000054,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
118,11.8,109.10656000000004,105.97600000000025,-1.195200000000051,100.0,9.106560000000044,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
119,11.9,108.98704000000004,106.23200000000026,-1.246400000000051,100.0,8.987040000000036,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
120,12.0,108.86240000000004,106.48000000000026,-1.296000000000052,100.0,8.862400000000036,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
121,12.100000000000001,108.73280000000003,106.72000000000025,-1.344000000000051,100.0,8.732800000000026,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
122,12.200000000000001,108.59840000000003,106.95200000000025,-1.390400000000051,100.0,8.598400000000026,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
123,12.3,108.45936000000002,107.17600000000026,-1.4352000000000515,100.0,8.459360000000018,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
124,12.4,108.31584000000001,107.39200000000025,-1.4784000000000503,100.0,8.315840000000009,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
125,12.5,108.168,107.60000000000025,-1.5200000000000502,100.0,8.168000000000006,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
126,12.600000000000001,108.016,107.80000000000025,-1.5600000000000507,100.0,8.016000000000005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
127,12.700000000000001,107.86,107.99200000000025,-1.5984000000000493,100.0,7.859999999999999,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
128,12.8,107.70016,108.17600000000024,-1.6352000000000488,100.0,7.700159999999997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
129,12.9,107.53663999999999,108.35200000000025,-1.6704000000000492,100.0,7.536639999999991,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
130,13.0,107.36959999999999,108.52000000000024,-1.7040000000000477,100.0,7.369599999999991,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
131,13.100000000000001,107.19919999999999,108.68000000000023,-1.7360000000000468,100.0,7.1991999999999905,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
132,13.200000000000001,107.02559999999998,108.83200000000024,-1.766400000000047,100.0,7.025599999999983,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
133,13.3,106.84895999999998,108.97600000000023,-1.7952000000000454,100.0,6.848959999999977,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
134,13.4,106.66943999999997,109.11200000000022,-1.8224000000000444,100.0,6.669439999999966,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
135,13.5,106.48719999999996,109.24000000000022,-1.8480000000000445,100.0,6.487199999999959,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
136,13.600000000000001,106.30239999999995,109.36000000000021,-1.8720000000000425,100.0,6.302399999999949,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
137,13.700000000000001,106.11519999999994,109.47200000000021,-1.8944000000000416,100.0,6.115199999999945,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
138,13.8,105.92575999999994,109.5760000000002,-1.9152000000000413,100.0,5.92575999999994,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
139,13.9,105.73423999999994,109.6720000000002,-1.9344000000000392,100.0,5.734239999999943,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
140,14.0,105.54079999999993,109.76000000000019,-1.9520000000000381,100.0,5.540799999999933,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
141,14.100000000000001,105.34559999999993,109.84000000000019,-1.9680000000000377,100.0,5.3455999999999335,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
142,14.200000000000001,105.14879999999992,109.91200000000018,-1.9824000000000355,100.0,5.148799999999923,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
143,14.3,104.95055999999992,109.97600000000017,-1.995200000000034,100.0,4.950559999999925,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
144,14.4,104.75103999999992,110.03200000000017,-2.0064000000000335,100.0,4.751039999999918,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
145,14.5,104.55039999999991,110.08000000000017,-2.0160000000000338,100.0,4.550399999999911,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
146,14.600000000000001,104.34879999999991,110.12000000000016,-2.0240000000000324,100.0,4.348799999999912,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
147,14.700000000000001,104.14639999999991,110.15200000000016,-2.0304000000000317,100.0,4.146399999999915,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
148,14.8,103.94335999999991,110.17600000000016,-2.0352000000000317,100.0,3.943359999999913,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
149,14.9,103.73983999999992,110.19200000000015,-2.03840000000003,100.0,3.7398399999999157,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
150,15.0,103.53599999999992,110.20000000000014,-2.040000000000029,100.0,3.535999999999916,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
151,15.100000000000001,103.33199999999991,110.20000000000014,-2.040000000000029,100.0,3.3319999999999084,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
152,15.200000000000001,103.1279999999999,110.19200000000014,-2.0384000000000273,100.0,3.1279999999999006,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
153,15.3,102.9241599999999,110.17616000000012,-2.035232000000025,100.0,2.924159999999901,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
154,15.4,102.7206367999999,110.15264000000012,-2.030528000000024,100.0,2.7206367999998946,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
155,15.5,102.51758399999989,110.12160000000011,-2.024320000000023,100.0,2.5175839999998857,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
156,15.600000000000001,102.31515199999988,110.0832000000001,-2.016640000000021,100.0,2.315151999999884,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
157,15.700000000000001,102.11348799999988,110.0376000000001,-2.0075200000000195,100.0,2.113487999999876,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
158,15.8,101.91273599999987,109.98496000000009,-1.9969920000000174,100.0,1.9127359999998674,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
159,15.9,101.71303679999987,109.92544000000008,-1.9850880000000162,100.0,1.7130367999998697,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
160,16.0,101.51452799999987,109.85920000000007,-1.9718400000000145,100.0,1.5145279999998706,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
161,16.1,101.31734399999986,109.78640000000007,-1.9572800000000143,100.0,1.3173439999998635,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
162,16.2,101.12161599999986,109.70720000000007,-1.9414400000000143,100.0,1.121615999999861,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
163,16.3,100.92747199999985,109.62176000000007,-1.9243520000000132,100.0,0.9274719999998524,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
164,16.400000000000002,100.73503679999985,109.53024000000006,-1.9060480000000126,100.0,0.7350367999998468,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
165,16.5,100.54443199999984,109.43280000000006,-1.8865600000000116,100.0,0.5444319999998442,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
166,16.6,100.35577599999985,109.32960000000006,-1.8659200000000113,100.0,0.35577599999984955,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
167,16.7,100.16918399999985,109.22080000000005,-1.844160000000011,100.0,0.16918399999984501,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
168,16.8,99.98476799999985,109.10656000000004,-1.821312000000009,100.0,0.01523200000015379,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
169,16.900000000000002,99.80263679999985,108.98704000000004,-1.7974080000000072,100.0,0.1973632000001544,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
170,17.0,99.62289599999984,108.86240000000004,-1.7724800000000074,100.0,0.3771040000001591,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
171,17.1,99.44564799999984,108.73280000000003,-1.7465600000000052,100.0,0.5543520000001649,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
172,17.2,99.27099199999984,108.59840000000003,-1.7196800000000054,100.0,0.7290080000001637,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
173,17.3,99.09902399999983,108.45936000000002,-1.6918720000000036,100.0,0.9009760000001705,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
174,17.400000000000002,98.92983679999983,108.31584000000001,-1.6631680000000018,100.0,1.0701632000001666,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
175,17.5,98.76351999999983,108.168,-1.6336000000000013,100.0,1.2364800000001708,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
176,17.6,98.60015999999983,108.016,-1.603200000000001,100.0,1.399840000000168,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
177,17.7,98.43983999999983,107.86,-1.572,100.0,1.5601600000001667,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
178,17.8,98.28263999999983,107.70016,-1.5400319999999994,100.0,1.7173600000001699,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
179,17.900000000000002,98.12863679999982,107.53663999999999,-1.5073279999999984,100.0,1.8713632000001752,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
180,18.0,97.97790399999982,107.36959999999999,-1.4739199999999983,100.0,2.0220960000001753,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
181,18.1,97.83051199999983,107.19919999999999,-1.4398399999999982,100.0,2.1694880000001717,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
182,18.2,97.68652799999983,107.02559999999998,-1.4051199999999966,100.0,2.313472000000175,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
183,18.3,97.54601599999982,106.84895999999998,-1.3697919999999955,100.0,2.453984000000176,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
184,18.400000000000002,97.40903679999983,106.66943999999997,-1.3338879999999933,100.0,2.590963200000175,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
185,18.5,97.27564799999982,106.48719999999996,-1.297439999999992,100.0,2.724352000000181,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
186,18.6,97.14590399999982,106.30239999999995,-1.2604799999999898,100.0,2.854096000000183,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
187,18.7,97.01985599999982,106.11519999999994,-1.223039999999989,100.0,2.9801440000001804,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
188,18.8,96.89755199999982,105.92575999999994,-1.185151999999988,100.0,3.10244800000018,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
189,18.900000000000002,96.77903679999982,105.73423999999994,-1.1468479999999885,100.0,3.2209632000001847,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
190,19.0,96.66435199999982,105.54079999999993,-1.1081599999999867,100.0,3.3356480000001767,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
191,19.1,96.55353599999982,105.34559999999993,-1.0691199999999867,100.0,3.4464640000001765,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
