step,time,euler_value,exact_value,absolute_error,step_size,stability_multiplier,stability_status,warning
39,3.900000000000,24.920985954034,25.538067598808,0.617081644774,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
40,4.000000000000,24.048751445643,24.659696394161,0.610944948518,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
41,4.100000000000,23.207045145045,23.811536401469,0.604491256424,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
42,4.200000000000,22.394798564969,22.992548518672,0.597749953704,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
43,4.300000000000,21.610980615195,22.201729383195,0.590748768000,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
44,4.400000000000,20.854596293663,21.438110142698,0.583513849035,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
45,4.500000000000,20.124685423385,20.700755268115,0.576069844731,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
46,4.600000000000,19.420321433566,19.988761407514,0.568439973948,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
47,4.700000000000,18.740610183391,19.301256279376,0.560646095985,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
48,4.800000000000,18.084688826973,18.637397603941,0.552708776968,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
49,4.900000000000,17.451724718029,17.996372071311,0.544647353283,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
50,5.000000000000,16.840914352898,17.377394345045,0.536479992147,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
51,5.100000000000,16.251482350546,16.779706100019,0.528223749472,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
52,5.200000000000,15.682680468277,16.202575093388,0.519894625111,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
53,5.300000000000,15.133786651887,15.645294267495,0.511507615608,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
54,5.400000000000,14.604104119071,15.107180883637,0.503076764566,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
55,5.500000000000,14.092960474904,14.587575685623,0.494615210719,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
56,5.600000000000,13.599706858282,14.085842092104,0.486135233822,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
57,5.700000000000,13.123717118242,13.601365416685,0.477648298443,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
58,5.800000000000,12.664387019104,13.133552114849,0.469165095745,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
59,5.900000000000,12.221133473435,12.681829056800,0.460695583364,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
60,6.000000000000,11.793393801865,12.245642825298,0.452249023433,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
61,6.100000000000,11.380625018800,11.824459037664,0.443834018864,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
62,6.200000000000,10.982303143142,11.417761691084,0.435458547942,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
63,6.300000000000,10.597922533132,11.025052530449,0.427129997317,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
64,6.400000000000,10.226995244472,10.645850437925,0.418855193453,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
65,6.500000000000,9.869050410916,10.279690843529,0.410640432613,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
66,6.600000000000,9.523633646534,9.926125155965,0.402491509431,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
67,6.700000000000,9.190306468905,9.584720213050,0.394413744145,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
68,6.800000000000,8.868645742493,9.255057751034,0.386412008541,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
69,6.900000000000,8.558243141506,8.936733892175,0.378490750669,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
70,7.000000000000,8.258704631553,8.629358649937,0.370654018384,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
71,7.100000000000,7.969649969449,8.332555451208,0.362905481759,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
72,7.200000000000,7.690712220518,8.045960674953,0.355248454435,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
73,7.300000000000,7.421537292800,7.769223206730,0.347685913930,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
74,7.400000000000,7.161783487552,7.502004008533,0.340220520981,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
75,7.500000000000,6.911121065488,7.243975703425,0.332854637937,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
76,7.600000000000,6.669231828196,6.994822174466,0.325590346270,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
77,7.700000000000,6.435808714209,6.754238177422,0.318429463214,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
78,7.800000000000,6.210555409211,6.521928966813,0.311373557601,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
79,7.900000000000,5.993185969889,6.297609934802,0.304423964912,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
80,8.000000000000,5.783424460943,6.081006262522,0.297581801579,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
81,8.100000000000,5.581004604810,5.871852583387,0.290847978577,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
82,8.200000000000,5.385669443642,5.669892657985,0.284223214343,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
83,8.300000000000,5.197171013114,5.474879060149,0.277708047035,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
84,8.400000000000,5.015270027655,5.286572873835,0.271302846180,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
85,8.500000000000,4.839735576687,5.104743400415,0.265007823728,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
86,8.600000000000,4.670344831503,4.929167876046,0.258823044543,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
87,8.700000000000,4.506882762401,4.759631198753,0.252748436352,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
88,8.800000000000,4.349141865717,4.595925664904,0.246783799188,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
89,8.900000000000,4.196921900416,4.437850714749,0.240928814332,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
90,9.000000000000,4.050029633902,4.285212686704,0.235183052802,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
91,9.100000000000,3.908278596715,4.137824580097,0.229545983382,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
92,9.200000000000,3.771488845830,3.995505826065,0.224016980235,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
93,9.300000000000,3.639486736226,3.858082066337,0.218595330111,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
94,9.400000000000,3.512104700458,3.725384939622,0.213280239163,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
95,9.500000000000,3.389181035942,3.597251875343,0.208070839401,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
96,9.600000000000,3.270559699684,3.473525894474,0.202966194790,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
97,9.700000000000,3.156090110195,3.354055417215,0.197965307020,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
98,9.800000000000,3.045626956339,3.238694077291,0.193067120952,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
99,9.900000000000,2.939030012867,3.127300542633,0.188270529767,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
100,10.000000000000,2.836163962416,3.019738342232,0.183574379816,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
101,10.100000000000,2.736898223732,2.915875698940,0.178977475208,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
102,10.200000000000,2.641106785901,2.815585368030,0.174478582129,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
103,10.300000000000,2.548668048395,2.718744481305,0.170076432911,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
104,10.400000000000,2.459464666701,2.625234396569,0.165769729868,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
105,10.500000000000,2.373383403366,2.534940552272,0.161557148906,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
106,10.600000000000,2.290314984248,2.447752327165,0.157437342917,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
107,10.700000000000,2.210153959800,2.363562904768,0.153408944968,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
108,10.800000000000,2.132798571207,2.282269142509,0.149470571303,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
109,10.900000000000,2.058150621215,2.203771445364,0.145620824150,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
110,11.000000000000,1.986115349472,2.127973643838,0.141858294366,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
111,11.100000000000,1.916601312240,2.054782876143,0.138181563903,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
112,11.200000000000,1.849520266312,1.984109474437,0.134589208125,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
113,11.300000000000,1.784787056991,1.915866854964,0.131079797973,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
114,11.400000000000,1.722319509996,1.849971411982,0.127651901985,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
115,11.500000000000,1.662038327147,1.786342415331,0.124304088185,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
116,11.600000000000,1.603866985696,1.724901911535,0.121034925838,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
117,11.700000000000,1.547731641197,1.665574628291,0.117842987094,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
118,11.800000000000,1.493561033755,1.608287882259,0.114726848504,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
119,11.900000000000,1.441286397574,1.552971490011,0.111685092437,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
120,12.000000000000,1.390841373659,1.499557682048,0.108716308389,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
121,12.100000000000,1.342161925581,1.447981019776,0.105819094195,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
122,12.200000000000,1.295186258185,1.398178315334,0.102992057149,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
123,12.300000000000,1.249854739149,1.350088554180,0.100233815031,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
124,12.400000000000,1.206109823279,1.303652820344,0.097542997065,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
125,12.500000000000,1.163895979464,1.258814224243,0.094918244780,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
126,12.600000000000,1.123159620183,1.215517832991,0.092358212809,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
127,12.700000000000,1.083849033476,1.173710603094,0.089861569618,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
128,12.800000000000,1.045914317305,1.133341315467,0.087426998162,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
129,12.900000000000,1.009307316199,1.094360512683,0.085053196484,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
130,13.000000000000,0.973981560132,1.056720438385,0.082738878253,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
131,13.100000000000,0.939892205527,1.020374978775,0.080482773248,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
132,13.200000000000,0.906995978334,0.985279606119,0.078283627785,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
133,13.300000000000,0.875251119092,0.951391324196,0.076140205104,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
134,13.400000000000,0.844617329924,0.918668615624,0.074051285701,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
135,13.500000000000,0.815055723377,0.887071390993,0.072015667616,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
136,13.600000000000,0.786528773058,0.856560939750,0.070032166691,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
137,13.700000000000,0.759000266001,0.827099882777,0.068099616776,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
138,13.800000000000,0.732435256691,0.798652126596,0.066216869904,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
139,13.900000000000,0.706800022707,0.771182819146,0.064382796439,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
140,14.000000000000,0.682062021912,0.744658307092,0.062596285180,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
141,14.100000000000,0.658189851145,0.719046094590,0.060856243444,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
142,14.200000000000,0.635153206355,0.694314803475,0.059161597119,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
143,14.300000000000,0.612922844133,0.670434134823,0.057511290690,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
144,14.400000000000,0.591470544588,0.647374831829,0.055904287241,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
145,14.500000000000,0.570769075528,0.625108643963,0.054339568435,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
146,14.600000000000,0.550792157884,0.603608292360,0.052816134476,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
147,14.700000000000,0.531514432358,0.582847436401,0.051333004042,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
148,14.800000000000,0.512911427226,0.562800641440,0.049889214215,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
149,14.900000000000,0.494959527273,0.543443347648,0.048483820375,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
150,15.000000000000,0.477635943818,0.524751839918,0.047115896100,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
151,15.100000000000,0.460918685785,0.506703218816,0.045784533031,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
152,15.200000000000,0.444786531782,0.489275372524,0.044488840742,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
153,15.300000000000,0.429219003170,0.472446949751,0.043227946581,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
154,15.400000000000,0.414196338059,0.456197333574,0.042000995515,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
155,15.500000000000,0.399699466227,0.440506616181,0.040807149954,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
156,15.600000000000,0.385709984909,0.425355574482,0.039645589573,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
157,15.700000000000,0.372210135437,0.410725646555,0.038515511118,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
158,15.800000000000,0.359182780697,0.396598908909,0.037416128212,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
159,15.900000000000,0.346611383372,0.382958054524,0.036346671152,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
160,16.000000000000,0.334479984954,0.369786371648,0.035306386694,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
161,16.100000000000,0.322773185481,0.357067723322,0.034294537841,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
162,16.200000000000,0.311476123989,0.344786527610,0.033310403621,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
163,16.300000000000,0.300574459649,0.332927738513,0.032353278864,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
164,16.400000000000,0.290054353562,0.321476827531,0.031422473969,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
165,16.500000000000,0.279902451187,0.310419765865,0.030517314678,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
166,16.600000000000,0.270105865396,0.299743007233,0.029637141837,0.100000000000,0.965000000000,stable_for_simple_decay,Euler estimates depend on time step rate function initial condition stability and accumulated error.
