"step","time","euler_value","exact_value","absolute_error","step_size","stability_multiplier","stability_status","warning"
36,9,3.70154840175756,4.28521268670402,0.583664284946462,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
37,9.25,3.37766291660377,3.92619273259598,0.548529815992211,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
38,9.5,3.08211741140094,3.59725187534297,0.515134463942026,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
39,9.75,2.81243213790336,3.29587005427074,0.483437916367378,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
40,10,2.56634432583681,3.01973834223185,0.453394016395036,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
41,10.25,2.34178919732609,2.76674125660056,0.424952059274465,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
42,10.5,2.13688264256006,2.53494055227249,0.398057909712434,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
43,10.75,1.94990541133605,2.32256037250516,0.372654961169103,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
44,11,1.77928868784415,2.12797364383772,0.348684955993567,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
45,11.25,1.62360092765779,1.9496896108598,0.326088683202013,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
46,11.5,1.48153584648773,1.7863424153314,0.304806568843674,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
47,11.75,1.35190145992005,1.63668063215704,0.284779172236989,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
48,12,1.23361008217705,1.49955768204777,0.265947599870722,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
49,12.25,1.12566919998656,1.37392304742121,0.248253847434657,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
50,12.5,1.02717314498773,1.2588142242434,0.231641079255666,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
51,12.75,0.937295494801307,1.15334934815436,0.216053853353056,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
52,13,0.855282139006193,1.05672043838527,0.201438299379073,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
53,13.25,0.780444951843151,0.968187207707769,0.187742255864618,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
54,13.5,0.712156018556875,0.887071390992826,0.174915372435951,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
55,13.75,0.649842366933148,0.812751548929221,0.162909181996073,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
56,14,0.592981159826498,0.744658307092434,0.151677147265936,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
57,14.25,0.541095308341679,0.682269993889683,0.141174685548003,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
58,14.5,0.493749468861782,0.625108643962857,0.131359175101074,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
59,14.75,0.450546390336377,0.572736336430859,0.122189946094482,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
60,15,0.411123581181944,0.524751839918138,0.113628258736195,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
61,15.25,0.375150267828524,0.480787538666519,0.105637270837996,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
62,15.5,0.342324619393528,0.440506616180841,0.0981819967873129,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
63,15.75,0.312371215196594,0.403600474831956,0.0912292596353621,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
64,16,0.285038733866892,0.369786371648293,0.0847476377814012,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
65,16.25,0.260097844653539,0.338805252183471,0.0787074075299322,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
66,16.5,0.237339283246354,0.310419765864931,0.0730804826185768,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
67,16.75,0.216572095962298,0.284412447618897,0.0678403516565984,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
68,17,0.197622037565597,0.26058405184085,0.0629620142752528,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
69,17.25,0.180330109278608,0.238752025947837,0.0584219166692298,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
70,17.5,0.164551224716729,0.218749111818289,0.0541978871015592,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
71,17.75,0.150152992554016,0.200422064404784,0.0502690718507685,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
72,18,0.137014605705539,0.183630477702891,0.0466158719973515,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
73,18.25,0.125025827706305,0.168245709081654,0.0432198813753497,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
74,18.5,0.114086067782003,0.154149893734895,0.0400638259528921,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
75,18.75,0.104103536851078,0.141235041702888,0.0371315048518105,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
76,19,0.0949944773766083,0.129402210546585,0.0344077331699766,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
77,19.25,0.0866824606061551,0.118560747336121,0.0318782867299662,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
78,19.5,0.0790977453031165,0.108627594146386,0.0295298488432694,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
79,19.75,0.0721766925890938,0.0995266517389511,0.0273499591498573,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
80,20,0.0658612319875481,0.0911881965554516,0.0253269645679035,0.25,0.9125,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
0,0,100,100,0,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
1,0.1,96.5,96.5605416257566,0.0605416257566418,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
2,0.2,93.1225,93.2393819905948,0.11688199059482,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
3,0.3,89.8632125,90.0324522586266,0.16923975862656,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
4,0.4,86.7180000625,86.9358235398806,0.217823477380591,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
5,0.5,83.6828700603125,83.9457020769207,0.262832016608243,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
6,0.6,80.7539696082016,81.0584245970187,0.304454988817156,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
7,0.7,77.9275806719145,78.2704538241868,0.342873152272318,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
8,0.8,75.2001153483975,75.5783741455726,0.378258797175064,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
9,0.9,72.5681113112036,72.9788874269057,0.410776115702106,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
10,1,70.0282274153114,70.4688089718713,0.440581556559891,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
11,1.1,67.5772394557756,68.0450636204588,0.467824164683208,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
12,1.2,65.2120360748234,65.7046819815057,0.492645906682256,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
13,1.3,62.9296148122046,63.4447967948228,0.515181982618223,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
14,1.4,60.7270782937774,61.2626394184416,0.53556112466417,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
15,1.5,58.6016305534952,59.1555364366815,0.553905883186282,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
16,1.6,56.5505734841229,57.1209063848815,0.570332900758594,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
17,1.7,54.5713034121786,55.156256586783,0.584953174604387,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
18,1.8,52.6613077927523,53.2591801006897,0.597872307937372,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
19,1.9,50.818162020006,51.4273527706632,0.609190750657177,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
20,2,49.0395263493058,49.658530379141,0.619004029835153,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
21,2.1,47.3231429270801,47.9505458974894,0.627402970409314,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
22,2.2,45.6668329246323,46.3013068311228,0.634473906490513,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
23,2.3,44.0684937722702,44.7087926559356,0.640298883665473,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
24,2.4,42.5260964902407,43.171052342908,0.644955852667259,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
25,2.5,41.0376831130823,41.6862019678508,0.648518854768554,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
26,2.6,39.6013642041244,40.2524224033636,0.651058199239195,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
27,2.7,38.2153164569801,38.8679570901753,0.652640633195247,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
28,2.8,36.8777803809858,37.53110988514,0.6533295041542,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
