step,time,euler_value,exact_value,absolute_error,step_size,stability_multiplier,stability_status,warning
15,1.5,58.60163055349523,59.15553643668151,0.5539058831862818,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
16,1.6,56.55057348412289,57.120906384881486,0.5703329007585936,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
17,1.7000000000000002,54.571303412178594,55.15625658678298,0.5849531746043866,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
18,1.8,52.661307792752346,53.25918010068972,0.5978723079373722,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
19,1.9000000000000001,50.818162020006014,51.42735277066319,0.6091907506571772,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
20,2.0,49.0395263493058,49.658530379140956,0.6190040298351533,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
21,2.1,47.3231429270801,47.95054589748941,0.6274029704093138,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
22,2.2,45.666832924632295,46.30130683112281,0.6344739064905127,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
23,2.3000000000000003,44.068493772270166,44.70879265593564,0.6402988836654728,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
24,2.4000000000000004,42.52609649024071,43.17105234290797,0.644955852667259,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
25,2.5,41.03768311308229,41.68620196785084,0.6485188547685539,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
26,2.6,39.60136420412441,40.2524224033636,0.6510581992391948,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
27,2.7,38.215316456980055,38.8679570901753,0.6526406331952472,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
28,2.8000000000000003,36.877780380985755,37.531109885139955,0.6533295041542004,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
29,2.9000000000000004,35.587058067651256,36.240242983249026,0.6531849155977696,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
30,3.0,34.34151103528346,34.993774911115544,0.6522638758320838,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
31,3.1,33.13955814904854,33.7901785894713,0.6506204404227631,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
32,3.2,31.979673613831842,32.627979462303955,0.6483058484721127,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
33,3.3000000000000003,30.86038503734773,31.505753690341333,0.6453686529936036,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
34,3.4000000000000004,29.780271561040557,30.422126406670408,0.641854845629851,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
35,3.5,28.737962056404136,29.375770032353287,0.6378079759491513,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
36,3.6,27.732133384429993,28.36540264997704,0.633269265547046,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
37,3.7,26.761508715974944,27.389786433144558,0.6282777171696132,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
38,3.8000000000000003,25.824855910915822,26.447726129982396,0.6228702190665736,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
39,3.9000000000000004,24.920985954033767,25.538067598807768,0.6170816447740002,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
40,4.0,24.048751445642587,24.659696394160648,0.6109449485180605,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
41,4.1000000000000005,23.207045145045097,23.811536401468704,0.6044912564236071,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
42,4.2,22.394798564968518,22.992548518672386,0.5977499537038682,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
43,4.3,21.61098061519462,22.201729383194944,0.5907487680003243,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
44,4.4,20.85459629366281,21.438110142697795,0.5835138490349863,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
45,4.5,20.124685423384612,20.700755268115266,0.5760698447306538,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
46,4.6000000000000005,19.42032143356615,19.98876140751445,0.5684399739482977,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
47,4.7,18.740610183391336,19.301256279376172,0.5606460959848363,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
48,4.800000000000001,18.084688826972638,18.637397603940993,0.5527087769683554,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
49,4.9,17.451724718028597,17.996372071311217,0.5446473532826204,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
50,5.0,16.840914352897595,17.377394345044515,0.5364799921469192,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
51,5.1000000000000005,16.25148235054618,16.779706100018586,0.5282237494724065,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
52,5.2,15.682680468277063,16.20257509338808,0.5198946251110179,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
53,5.300000000000001,15.133786651887366,15.64529426749547,0.5115076156081031,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
54,5.4,14.604104119071309,15.107180883637087,0.5030767645657779,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
55,5.5,14.092960474903814,14.587575685622742,0.4946152107189281,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
56,5.6000000000000005,13.59970685828218,14.0858420921045,0.4861352338223188,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
57,5.7,13.123717118242304,13.601365416684919,0.4776482984426149,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
58,5.800000000000001,12.664387019103824,13.133552114849303,0.4691650957454794,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
59,5.9,12.22113347343519,12.68182905679951,0.4606955833643198,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
60,6.0,11.793393801864958,12.245642825298194,0.4522490234332359,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
61,6.1000000000000005,11.380625018799686,11.82445903766354,0.4438340188638552,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
62,6.2,10.982303143141696,11.41776169108365,0.4354585479419537,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
63,6.300000000000001,10.597922533131737,11.025052530448521,0.4271299973167846,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
64,6.4,10.226995244472127,10.645850437925285,0.41885519345315814,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
65,6.5,9.869050410915602,10.27969084352864,0.41064043261303773,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
66,6.6000000000000005,9.523633646533556,9.926125155964566,0.40249150943101064,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
67,6.7,9.19030646890488,9.584720213049868,0.39441374414498753,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
68,6.800000000000001,8.86864574249321,9.255057751034329,0.386412008541118,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
69,6.9,8.55824314150595,8.936733892175319,0.37849075066936955,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
70,7.0,8.258704631553242,8.629358649937053,0.37065401838381185,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
71,7.1000000000000005,7.969649969448878,8.3325554512083,0.36290548175942217,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
72,7.2,7.690712220518168,8.045960674953244,0.3552484544350767,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
73,7.300000000000001,7.421537292800032,7.769223206730236,0.34768591393020376,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
74,7.4,7.1617834875520305,7.5020040085326976,0.340220520980667,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
75,7.5,6.911121065487709,7.2439757034251455,0.3328546379374364,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
76,7.6000000000000005,6.669231828195639,6.9948221744655354,0.32559034626989636,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
77,7.7,6.435808714208791,6.754238177422452,0.3184294632136604,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
78,7.800000000000001,6.210555409211484,6.5219289668127525,0.31137355760126884,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
79,7.9,5.9931859698890815,6.297609934801507,0.3044239649124254,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
80,8.0,5.783424460942964,6.0810062625217975,0.2975818015788336,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
81,8.1,5.58100460480996,5.871852583387231,0.2908479785772702,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
82,8.200000000000001,5.3856694436416115,5.669892657984691,0.2842232143430792,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
83,8.3,5.197171013114155,5.474879060149027,0.2777080470348716,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
84,8.4,5.01527002765516,5.286572873835037,0.27130284617987677,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
85,8.5,4.83973557668723,5.104743400415441,0.26500782372821163,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
86,8.6,4.670344831503177,4.929167876046217,0.25882304454304084,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
87,8.700000000000001,4.506882762400565,4.75963119875303,0.2527484363524648,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
88,8.8,4.349141865716545,4.595925664904421,0.24678379918787563,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
89,8.9,4.196921900416466,4.437850714748867,0.24092881433240088,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
90,9.0,4.05002963390189,4.285212686704019,0.23518305280212815,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
91,9.1,3.9082785967153244,4.13782458009704,0.2295459833817155,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
92,9.200000000000001,3.771488845830288,3.9955058260653895,0.2240169802351013,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
93,9.3,3.639486736226228,3.8580820663374036,0.21859533011117538,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
94,9.4,3.5121047004583104,3.725384939621581,0.21328023916327066,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
95,9.5,3.3891810359422694,3.597251875342967,0.2080708394006976,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
96,9.600000000000001,3.27055969968429,3.473525894473855,0.2029661947895649,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
97,9.700000000000001,3.15609011019534,3.3540554172148638,0.19796530701952397,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
98,9.8,3.045626956338503,3.238694077290704,0.1930671209522008,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
99,9.9,2.9390300128666556,3.127300542633206,0.18827052976655034,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
100,10.0,2.8361639624163226,3.0197383422318502,0.1835743798155276,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
101,10.100000000000001,2.7368982237317514,2.915875698939719,0.1789774752079678,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
102,10.200000000000001,2.64110678590114,2.8155853680300096,0.17447858212886969,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
103,10.3,2.5486680483946,2.7187444813053316,0.1700764329107316,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
104,10.4,2.459464666700789,2.625234396568797,0.1657697298680083,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
105,10.5,2.3733834033662613,2.5349405522724946,0.1615571489062333,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
106,10.600000000000001,2.2903149842484423,2.447752327165266,0.15743734291682365,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
107,10.700000000000001,2.210153959799747,2.363562904767844,0.15340894496809732,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
108,10.8,2.132798571206756,2.282269142509298,0.14947057130254215,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
109,10.9,2.0581506212145193,2.2037714453644894,0.14562082414997013,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
110,11.0,1.9861153494720112,2.1279736438377177,0.14185829436570652,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
111,11.100000000000001,1.9166013122404908,2.0547828761430487,0.13818156390255787,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
112,11.200000000000001,1.8495202663120736,1.9841094744370287,0.13458920812495512,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
113,11.3,1.784787056991151,1.9158668549643483,0.13107979797319724,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
114,11.4,1.7223195099964608,1.8499714119819248,0.12765190198546406,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
115,11.5,1.6620383271465846,1.7863424153314051,0.12430408818482053,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
116,11.600000000000001,1.6038669856964543,1.7249019115346265,0.12103492583817221,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
117,11.700000000000001,1.5477316411970783,1.6655746282908663,0.11784298709378804,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
118,11.8,1.4935610337551806,1.6082878822588433,0.11472684850366277,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
119,11.9,1.4412863975737493,1.5529714900105502,0.11168509243680091,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
120,12.0,1.390841373658668,1.4995576820477716,0.10871630838910362,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
121,12.100000000000001,1.3421619255806145,1.4479810197759686,0.10581909419535407,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
122,12.200000000000001,1.295186258185293,1.3981783153338296,0.10299205714853654,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
123,12.3,1.2498547391488077,1.3500885541802266,0.10023381503141882,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
124,12.4,1.2061098232785994,1.3036528203437736,0.09754299706517422,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
125,12.5,1.1638959794638484,1.2588142242433997,0.09491824477955135,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
126,12.600000000000001,1.1231596201826137,1.2155178329914935,0.09235821280887979,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
127,12.700000000000001,1.0838490334762223,1.1737106030942461,0.08986156961802383,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
128,12.8,1.0459143173045544,1.1333413154667398,0.08742699816218535,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
129,12.9,1.009307316198895,1.094360512683159,0.08505319648426402,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
130,13.0,0.9739815601319337,1.0567204383852655,0.08273887825333182,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
131,13.100000000000001,0.939892205527316,1.0203749787748824,0.08048277324756636,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
132,13.200000000000001,0.9069959783338599,0.9852796061187257,0.07828362778486575,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
133,13.3,0.8752511190921748,0.9513913241963631,0.07614020510418829,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
134,13.4,0.8446173299239487,0.9186686156244673,0.07405128570051867,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
135,13.5,0.8150557233766105,0.8870713909928258,0.07201566761621536,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
136,13.600000000000001,0.7865287730584292,0.8565609397498061,0.07003216669137691,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
137,13.700000000000001,0.7590002660013841,0.8270998827770836,0.06809961677569942,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
138,13.8,0.7324352566913357,0.7986521265955502,0.06621686990421449,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
139,13.9,0.7068000227071389,0.7711828191462868,0.0643827964391479,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
140,14.0,0.6820620219123891,0.7446583070924344,0.06259628518004534,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
141,14.100000000000001,0.6581898511454555,0.7190460945896442,0.06085624344418872,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
142,14.200000000000001,0.6351532063553645,0.6943148034746115,0.059161597119246956,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
143,14.3,0.6129228441329267,0.6704341348228926,0.057511290689965855,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
144,14.4,0.5914705445882743,0.6473748318289405,0.055904287240666206,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
145,14.5,0.5707690755276847,0.6251086439628567,0.05433956843517196,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
146,14.600000000000001,0.5507921578842158,0.6036082923599565,0.05281613447574074,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
147,14.700000000000001,0.5315144323582682,0.5828474364007545,0.05133300404248631,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
148,14.8,0.5129114272257288,0.5628006414404065,0.049889214214677735,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
149,14.9,0.49495952727282827,0.5434433476480891,0.04848382037526083,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
150,15.0,0.4776359438182793,0.5247518399181385,0.04711589609985917,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
151,15.100000000000001,0.4609186857846395,0.5067032188160778,0.04578453303143831,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
152,15.200000000000001,0.44478653178217714,0.4892753725239476,0.04448884074177045,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
153,15.3,0.42921900316980094,0.4724469497505626,0.04322794658076168,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
154,15.4,0.4141963380588579,0.45619733357350967,0.04200099551465175,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
155,15.5,0.39969946622679786,0.44050661618084064,0.040807149954042776,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
156,15.600000000000001,0.38570998490885994,0.4253555744815125,0.03964558957265257,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
157,15.700000000000001,0.37221013543704984,0.41072564655469723,0.038515511117647394,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
158,15.8,0.3591827806967531,0.3965989089091065,0.037416128212353406,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
159,15.9,0.34661138337236674,0.38295805452447473,0.03634667115210799,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
160,16.0,0.3344799849543339,0.3697863716482932,0.0353063866939593,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
161,16.1,0.3227731854809322,0.3570677233218253,0.03429453784089309,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
162,16.2,0.3114761239890996,0.344786527610313,0.0333104036212134,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
