"model","parameter_mu","equilibrium","derivative_value","stability","branch_status","warning"
"saddle_node_normal_form",0.6,-0.774596669241483,1.54919333848297,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.6,0.774596669241483,-1.54919333848297,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.7,-0.836660026534076,1.67332005306815,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.7,0.836660026534076,-1.67332005306815,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.8,-0.894427190999916,1.78885438199983,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.8,0.894427190999916,-1.78885438199983,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.9,-0.948683298050514,1.89736659610103,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",0.9,0.948683298050514,-1.89736659610103,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1,-1,2,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1,1,-2,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.1,-1.04880884817015,2.0976176963403,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.1,1.04880884817015,-2.0976176963403,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.2,-1.09544511501033,2.19089023002066,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.2,1.09544511501033,-2.19089023002066,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.3,-1.14017542509914,2.28035085019828,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.3,1.14017542509914,-2.28035085019828,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.4,-1.18321595661992,2.36643191323985,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.4,1.18321595661992,-2.36643191323985,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.5,-1.22474487139159,2.44948974278318,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.5,1.22474487139159,-2.44948974278318,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.6,-1.26491106406735,2.5298221281347,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.6,1.26491106406735,-2.5298221281347,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.7,-1.30384048104053,2.60768096208106,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.7,1.30384048104053,-2.60768096208106,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.8,-1.34164078649987,2.68328157299975,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.8,1.34164078649987,-2.68328157299975,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.9,-1.37840487520902,2.75680975041804,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",1.9,1.37840487520902,-2.75680975041804,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2,-1.4142135623731,2.82842712474619,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2,1.4142135623731,-2.82842712474619,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.1,-1.44913767461894,2.89827534923789,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.1,1.44913767461894,-2.89827534923789,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.2,-1.48323969741913,2.96647939483827,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.2,1.48323969741913,-2.96647939483827,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.3,-1.51657508881031,3.03315017762062,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.3,1.51657508881031,-3.03315017762062,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.4,-1.54919333848297,3.09838667696593,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.4,1.54919333848297,-3.09838667696593,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.5,-1.58113883008419,3.16227766016838,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.5,1.58113883008419,-3.16227766016838,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.6,-1.61245154965971,3.22490309931942,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.6,1.61245154965971,-3.22490309931942,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.7,-1.6431676725155,3.286335345031,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.7,1.6431676725155,-3.286335345031,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.8,-1.67332005306815,3.3466401061363,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.8,1.67332005306815,-3.3466401061363,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.9,-1.70293863659264,3.40587727318528,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",2.9,1.70293863659264,-3.40587727318528,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3,-1.73205080756888,3.46410161513775,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3,1.73205080756888,-3.46410161513775,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.1,-1.7606816861659,3.5213633723318,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.1,1.7606816861659,-3.5213633723318,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.2,-1.78885438199983,3.57770876399966,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.2,1.78885438199983,-3.57770876399966,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.3,-1.8165902124585,3.63318042491699,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.3,1.8165902124585,-3.63318042491699,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.4,-1.84390889145858,3.68781778291716,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.4,1.84390889145858,-3.68781778291716,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.5,-1.87082869338697,3.74165738677394,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.5,1.87082869338697,-3.74165738677394,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.6,-1.89736659610103,3.79473319220206,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.6,1.89736659610103,-3.79473319220206,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.7,-1.92353840616713,3.84707681233427,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.7,1.92353840616713,-3.84707681233427,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.8,-1.94935886896179,3.89871773792359,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.8,1.94935886896179,-3.89871773792359,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.9,-1.97484176581315,3.9496835316263,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",3.9,1.97484176581315,-3.9496835316263,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",4,-2,4,"locally_unstable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
"saddle_node_normal_form",4,2,-4,"locally_stable","equilibrium_present","Bifurcation interpretation depends on model form, parameter meaning, and domain validity."
