index,time,rate,left_cumulative,trapezoid_cumulative,true_cumulative,error
23,2.300000,2.975705212177,6.480601965838,6.529387226446,6.530776021280,0.001388794833
24,2.400000,2.915463180551,6.778172487055,6.823945646083,6.825393715541,0.001448069458
25,2.500000,2.848472144104,7.069718805110,7.112142412316,7.113643615547,0.001501203231
26,2.600000,2.775501371821,7.354566019521,7.393341088112,7.394888753369,0.001547665257
27,2.700000,2.697379880234,7.632116156703,7.666985150715,7.668572142017,0.001586991302
28,2.800000,2.614988150156,7.901854144726,7.932603552234,7.934222340669,0.001618788435
29,2.900000,2.529249329214,8.163352959742,8.189815426203,8.191458165150,0.001642738947
30,3.000000,2.441120008060,8.416277892663,8.438333893066,8.439992496600,0.001658603534
31,3.100000,2.351580662433,8.660389893469,8.677968926591,8.679635150273,0.001666223682
32,3.200000,2.261625856572,8.895547959713,8.908629252541,8.910294775795,0.001665523254
33,3.300000,2.172254305857,9.121710545370,9.130323260663,9.131979769909,0.001656509246
34,3.400000,2.084458897973,9.338935975956,9.343158920854,9.344798192579,0.001639271725
35,3.500000,1.999216772310,9.547381865753,9.547342704368,9.548956687291,0.001613982922
36,3.600000,1.917479556705,9.747303542984,9.743177520819,9.744758416334,0.001580895515
37,3.700000,1.840163859092,9.939051498654,9.931059691609,9.932600031710,0.001540340101
38,3.800000,1.768142109057,10.123067884564,10.111474990016,10.112967711914,0.001492721898
39,3.900000,1.702233840816,10.299882095469,10.284993787510,10.286432304200,0.001438516690
40,4.000000,1.643197504692,10.470105479551,10.452265354785,10.453643620864,0.001378266078
41,4.100000,1.591722888936,10.634425230020,10.614011374467,10.615323946533,0.001312572066
42,4.200000,1.548424227586,10.793597518914,10.771018730293,10.772260821341,0.001242091048
43,4.300000,1.513834063251,10.948439941672,10.924131644835,10.925299172080,0.001167527245
44,4.400000,1.488397926110,11.099823347997,11.074243244303,11.075332869978,0.001089625676
45,4.500000,1.472469882335,11.248663140608,11.222286634725,11.223295799431,0.001009164706
46,4.600000,1.466308996367,11.395910128842,11.369225578660,11.370152526935,0.000926948275
47,4.700000,1.470076742436,11.542541028479,11.516044865600,11.516888663463,0.000843797863
48,4.800000,1.483835391164,11.689548702722,11.663740472280,11.664501016561,0.000760544280
49,4.900000,1.507547387376,11.837932241839,11.813309611207,11.813987630577,0.000678019370
50,5.000000,1.541075725337,11.988686980576,11.965740766843,11.966337814537,0.000597047694
51,5.100000,1.584185317672,12.142794553110,12.122003818993,12.122522257287,0.000518438294
52,5.200000,1.636545344280,12.301213084877,12.283040352091,12.283483328700,0.000442976609
53,5.300000,1.697732557776,12.464867619305,12.449754247194,12.450125663821,0.000371416627
54,5.400000,1.767235512444,12.634640875083,12.623002650705,12.623307124057,0.000304473353
55,5.500000,1.844459674430,12.811364426327,12.803587410048,12.803830225709,0.000242815660
56,5.600000,1.928733362128,12.995810393770,12.992247061876,12.992434121490,0.000187059613
57,5.700000,2.019314457402,13.188683729983,13.189649452853,13.189787215161,0.000137762308
58,5.800000,2.115397820586,13.390615175723,13.396385066752,13.396480483059,0.000095416306
59,5.900000,2.216123335170,13.602154957782,13.612961124540,13.613021569256,0.000060444716
60,6.000000,2.320584501801,13.823767291299,13.839796516389,13.839829713350,0.000033196961
61,6.100000,2.427837495728,14.055825741479,14.077217616265,14.077231561557,0.000013945292
62,6.200000,2.536910597183,14.298609491051,14.325455020911,14.325457902977,0.000002882066
63,6.300000,2.646813900484,14.552300550770,14.584641245794,14.584641363617,0.000000117823
64,6.400000,2.756549204850,14.816981940818,14.854809401061,14.854815081242,0.000005680181
65,6.500000,2.865119988088,15.092636861303,15.135892860708,15.135912374272,0.000019513564
66,6.600000,2.971541363513,15.379148860112,15.427725928288,15.427767408041,0.000041479754
67,6.700000,3.074849920617,15.676302996463,15.730045492494,15.730116851765,0.000071359271
68,6.800000,3.174113351139,15.983787988525,16.042493656082,16.042602509650,0.000108853568
69,6.900000,3.268439764388,16.301199323639,16.364621311858,16.364774899875,0.000153588016
70,7.000000,3.356986598719,16.628043300078,16.695892630014,16.696097745657,0.000205115643
71,7.100000,3.438969040126,16.963741959950,17.035690411956,17.035953333557,0.000262921601
72,7.200000,3.513667863849,17.307638863962,17.383322257155,17.383648685468,0.000326428313
73,7.300000,3.580436620629,17.659005650347,17.738027481378,17.738422482619,0.000395001240
74,7.400000,3.638708095812,18.017049312410,18.098984717200,18.099452672426,0.000467955225
75,7.500000,3.687999976775,18.380920121991,18.465320120830,18.465864682165,0.000544561335
76,7.600000,3.727919672031,18.749720119669,18.836116103270,18.836740157418,0.000624054148
77,7.700000,3.758168233877,19.122512086872,19.210420498566,19.211126137962,0.000705639397
78,7.800000,3.778543345375,19.498328910259,19.587256077528,19.588044579437,0.000788501909
79,7.900000,3.788941341840,19.876183244797,19.965630311889,19.966502125640,0.000871813751
80,8.000000,3.789358246623,20.255077378981,20.344545291312,20.345500033809,0.000954742497
81,8.100000,3.779889810845,20.634013203643,20.723007694185,20.724044153736,0.001036459550
82,8.200000,3.760730556680,21.012002184728,21.100038712562,21.101154860984,0.001116148422
83,8.300000,3.732171833756,21.388075240396,21.474683832083,21.475876844971,0.001193012887
84,8.400000,3.694598908088,21.761292423771,21.846022369176,21.847288654117,0.001266284941
85,8.500000,3.648487112623,22.130752314580,22.213176670211,22.214511902685,0.001335232474
86,8.600000,3.594397097874,22.495601025842,22.575320880736,22.576720047320,0.001399166584
87,8.700000,3.532969230082,22.855040735630,22.931689197134,22.933146645597,0.001457448463
88,8.800000,3.464917192892,23.208337658638,23.281583518283,23.283093014062,0.001509495779
89,8.900000,3.391020856458,23.554829377927,23.624380420750,23.625935209241,0.001554788491
90,9.000000,3.312118485242,23.893931463573,23.959537387835,23.961130261885,0.001592874050
91,9.100000,3.229098362349,24.225143312097,24.286598230215,24.288221602131,0.001623371916
92,9.200000,3.142889914100,24.548053148332,24.605197644037,24.606843621404,0.001645977367
93,9.300000,3.054454423507,24.862342139742,24.915064860918,24.916725325453,0.001660464535
94,9.400000,2.964775425453,25.167787582093,25.216026353366,25.217693042035,0.001666688670
95,9.500000,2.874848879538,25.464265124638,25.508007568615,25.509672156196,0.001664587581
96,9.600000,2.785673218777,25.751750012592,25.791033673531,25.792687855794,0.001654182263
97,9.700000,2.698239373589,26.030317334470,26.065229303149,26.066864879831,0.001635576682
98,9.800000,2.613520870748,26.300141271829,26.330817315366,26.332426272105,0.001608956739
99,9.900000,2.532464106225,26.561493358903,26.588116564215,26.589691152625,0.001574588411
100,10.000000,2.455978889111,26.814739769526,26.837538713981,26.839071529076,0.001532815095
