index,time,rate,left_cumulative,trapezoid_cumulative,true_cumulative,trapezoid_absolute_error,step_size,warning
50,5.0,1.5410757253368614,11.988686980576091,11.96574076684294,11.966337814536773,0.0005970476938337299,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
51,5.1000000000000005,1.5841853176722682,12.142794553109777,12.122003818993397,12.12252225728702,0.0005184382936231913,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
52,5.2,1.6365453442798468,12.301213084877004,12.283040352091003,12.283483328699624,0.0004429766086211373,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
53,5.300000000000001,1.6977325577760993,12.464867619304988,12.4497542471938,12.45012566382084,0.00037141662703987777,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
54,5.4,1.767235512444013,12.634640875082598,12.623002650704805,12.623307124057366,0.0003044733525605636,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
55,5.5,1.844459674429608,12.811364426327,12.803587410048486,12.80383022570874,0.00024281566025408097,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
56,5.6000000000000005,1.9287333621276792,12.995810393769961,12.99224706187635,12.992434121489751,0.00018705961340081956,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
57,5.7,2.0193144574023627,13.18868372998273,13.189649452852851,13.189787215160841,0.00013776230798967504,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
58,5.800000000000001,2.1153978205862436,13.390615175722965,13.396385066752282,13.396480483058683,9.541630640086396e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
59,5.9,2.216123335169764,13.60215495778159,13.612961124540083,13.613021569255965,6.0444715881402544e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
60,6.0,2.3205845018010742,13.823767291298566,13.839796516388626,13.839829713349635,3.31969610094518e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
61,6.1000000000000005,2.427837495727905,14.055825741478673,14.077217616265076,14.077231561557417,1.3945292341333015e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
62,6.2,2.5369105971825037,14.298609491051463,14.325455020910596,14.325457902976783,2.882066187481769e-06,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
63,6.300000000000001,2.646813900484351,14.552300550769713,14.58464124579394,14.584641363616587,1.1782264763837702e-07,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
64,6.4,2.7565492048504936,14.816981940818149,14.854809401060681,14.854815081241808,5.680181127232231e-06,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
65,6.5,2.8651199880878155,15.092636861303198,15.135892860707596,15.135912374271978,1.951356438212315e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
66,6.6000000000000005,2.9715413635133787,15.37914886011198,15.427725928287655,15.427767408041472,4.147975381663116e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
67,6.7,3.0748499206165985,15.676302996463319,15.730045492494154,15.73011685176468,7.135927052637214e-05,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
68,6.800000000000001,3.174113351138609,15.983787988524979,16.042493656081916,16.042602509650177,0.00010885356826051407,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
69,6.9,3.2684397643882,16.30119932363884,16.364621311858258,16.364774899874643,0.00015358801638498676,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
70,7.0,3.3569865987187892,16.62804330007766,16.695892630013606,16.696097745656697,0.0002051156430908918,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
71,7.1000000000000005,3.4389690401258766,16.96374195994954,17.03569041195584,17.035953333557195,0.0002629216013545488,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
72,7.2,3.5136678638491534,17.30763886396213,17.383322257154592,17.383648685467747,0.00032642831315499166,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
73,7.300000000000001,3.5804366206285647,17.659005650347044,17.738027481378477,17.738422482618898,0.0003950012404203562,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
74,7.4,3.6387080958116274,18.017049312409902,18.098984717200487,18.09945267242561,0.0004679552251225516,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
75,7.5,3.687999976774739,18.380920121991064,18.465320120829805,18.465864682164977,0.0005445613351717782,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
76,7.6000000000000005,3.727919672031487,18.749720119668538,18.836116103270115,18.836740157417747,0.0006240541476323358,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
77,7.7,3.7581682338770004,19.122512086871687,19.21042049856554,19.21112613796214,0.0007056393965996222,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
78,7.800000000000001,3.7785433453746053,19.49832891025939,19.58725607752812,19.588044579437355,0.000788501909234185,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
79,7.9,3.788941341839772,19.87618324479685,19.96563031188884,19.966502125639536,0.0008718137506953383,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
80,8.0,3.789358246623382,20.255077378980825,20.344545291312,20.345500033808612,0.0009547424966136475,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
81,8.1,3.7798898108450865,20.634013203643164,20.723007694185423,20.72404415373579,0.0010364595503666862,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
82,8.200000000000001,3.760730556679773,21.012002184727674,21.100038712561666,21.10115486098384,0.0011161484221737794,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
83,8.3,3.7321718337562935,21.38807524039565,21.47468383208347,21.475876844970625,0.001193012887153344,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
84,8.4,3.69459890808828,21.76129242377128,21.8460223691757,21.84728865411669,0.0012662849409892374,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
85,8.5,3.6484871126234903,22.130752314580107,22.213176670211286,22.214511902684823,0.0013352324735365073,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
86,8.6,3.5943970978741135,22.495601025842458,22.575320880736168,22.576720047320013,0.0013991665838446465,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
87,8.700000000000001,3.532969230082182,22.85504073562987,22.931689197133984,22.933146645597404,0.0014574484634195528,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
88,8.8,3.464917192891762,23.20833765863809,23.28158351828268,23.283093014061656,0.0015094957789756336,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
89,8.9,3.3910208564578848,23.554829377927266,23.624380420750164,23.625935209241113,0.001554788490949477,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
90,9.0,3.3121184852417564,23.893931463573054,23.959537387835145,23.961130261884676,0.0015928740495319005,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
91,9.1,3.2290983623493523,24.22514331209723,24.2865982302147,24.28822160213111,0.0016233719164091553,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
92,9.200000000000001,3.1428899141002464,24.548053148332166,24.60519764403718,24.606843621404167,0.001645977366987239,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
93,9.3,3.0544544235070616,24.86234213974219,24.915064860917546,24.916725325452607,0.001660464535060413,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
94,9.4,2.964775425453358,25.167787582092895,25.216026353365567,25.217693042035208,0.0016666886696405925,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
95,9.5,2.874848879538191,25.46426512463823,25.508007568615145,25.509672156196377,0.001664587581231558,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
96,9.600000000000001,2.785673218777019,25.75175001259205,25.791033673530904,25.79268785579413,0.0016541822632269998,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
97,9.700000000000001,2.6982393735890557,26.030317334469753,26.06522930314921,26.066864879831314,0.001635576682105011,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
98,9.8,2.6135208707480717,26.300141271828657,26.330817315366065,26.332426272104755,0.0016089567386892156,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
99,9.9,2.532464106224679,26.561493358903466,26.588116564214705,26.589691152625363,0.001574588410658606,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
100,10.0,2.4559788891106304,26.814739769525932,26.83753871398147,26.839071529076453,0.001532815094982709,0.1,"Numerical integration depends on spacing, integration rule, data quality, boundary endpoints, and missing-value handling."
