index,x,value,true_derivative,forward_difference,backward_difference,central_difference,central_absolute_error,step_size,warning
72,7.2,5.977667863849154,2.0483513145322547,2.0176875677941197,2.0769882372327686,2.047337902513444,0.0010134120188105555,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
73,7.300000000000001,6.179436620628566,1.9860775173811047,1.9527147518306176,2.0176875677941197,1.9852011598123687,0.0008763575687360525,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
74,7.4,6.374708095811628,1.9185473275743905,1.882918809631109,1.9527147518306176,1.9178167807308633,0.0007305468435272466,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
75,7.5,6.562999976774739,1.8466353178350259,1.8091969525674934,1.882918809631109,1.8460578810993011,0.0005774367357247456,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
76,7.6000000000000005,6.743919672031488,1.7712598425822552,1.732485618455124,1.8091969525674934,1.7708412855113087,0.0004185570709465125,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
77,7.7,6.917168233877001,1.6933738620378644,1.6537511149760586,1.732485618455124,1.6931183667155913,0.0002554953222730916,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
78,7.800000000000001,7.0825433453746065,1.6139554205626492,1.5739799646516595,1.6537511149760586,1.613865539813859,8.988074879012764e-05,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
79,7.9,7.2399413418397724,1.5339978743604632,1.4941690478360936,1.5739799646516595,1.5340745062438765,7.663188341333615e-05,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
80,8.0,7.389358246623382,1.4544999661913867,1.4153156422170454,1.4941690478360936,1.4547423450265695,0.00024237883518285486,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
81,8.1,7.530889810845086,1.376455846264209,1.3384074583468841,1.4153156422170454,1.3768615502819648,0.00040570401775585907,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
82,8.200000000000001,7.664730556679775,1.3008451390161642,1.2644127707651975,1.3384074583468841,1.3014101145560408,0.0005649755398766665,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
83,8.3,7.7911718337562945,1.2286231550293794,1.1942707433198674,1.2644127707651975,1.2293417570425325,0.0007186020131531023,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
84,8.4,7.910598908088281,1.1607113458833145,1.128882045352091,1.1942707433198674,1.1615763943359791,0.0008650484526646629,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
85,8.5,8.02348711262349,1.0979880973151765,1.0690998525062234,1.128882045352091,1.0989909489291572,0.0010028516139806154,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
86,8.6,8.130397097874113,1.0412799526799876,1.0157213220807115,1.0690998525062234,1.0424105872934675,0.0011306346134798417,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
87,8.700000000000001,8.231969230082184,0.9913533544026003,0.9694796280957974,1.0157213220807115,0.9926004750882544,0.001247120685654135,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
88,8.8,8.328917192891764,0.9489069859383442,0.9310366356612221,0.9694796280957974,0.9502581318785097,0.001351145940165499,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
89,8.9,8.422020856457886,0.914564790758888,0.9009762878387129,0.9310366356612221,0.9160064617499675,0.0014416709910795023,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
90,9.0,8.512118485241757,0.8888697381153231,0.8797987710759614,0.9009762878387129,0.8903875294573371,0.0015177913420140188,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
91,9.1,8.600098362349353,0.8722783978688882,0.8679155175089548,0.8797987710759614,0.8738571442924581,0.0015787464235699211,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
92,9.200000000000001,8.686889914100249,0.8651563785958363,0.8656450940681637,0.8679155175089548,0.8667803057885592,0.0016239271927229737,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
93,9.3,8.773454423507065,0.8677746745473969,0.8732100194629311,0.8656450940681637,0.8694275567655474,0.0016528822181505198,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
94,9.4,8.860775425453358,0.8803069579647936,0.890734540848328,0.8732100194629311,0.8819722801556296,0.0016653221908359273,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
95,9.5,8.949848879538191,0.9028278438036217,0.9182433923882982,0.890734540848328,0.9044889666183131,0.0016611228146914403,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
96,9.600000000000001,9.04167321877702,0.9353121442058737,0.9556615481203679,0.9182433923882982,0.936952470254333,0.0016403260484593174,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
97,9.700000000000001,9.137239373589058,0.9776351201686907,1.0028149715901513,0.9556615481203679,0.9792382598552596,0.0016031396865688885,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
98,9.8,9.237520870748073,1.0295737278952468,1.05943235476607,1.0028149715901513,1.0311236631781107,0.0015499352828638457,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
99,9.9,9.34346410622468,1.0908088473746393,1.1251478288595074,1.05943235476607,1.0922900918127887,0.0014812444381493428,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
100,10.0,9.45597888911063,1.1609284709235475,,1.1251478288595074,,,0.1,"Numerical derivatives depend on step size, formula choice, boundary handling, smoothness, and noise."
