"scenario","time","analytical_state","euler_state","absolute_error","input_rate","loss_rate","equilibrium","initial_state","method","warning"
"input_loss_balance",2,25.5067103588278,25.5799756612059,0.0732653023781396,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.1,25.6828947657092,25.7567766347577,0.0738818690484848,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.2,25.8521708831842,25.9265055693674,0.0743346861831959,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.3,26.0148095891549,26.0894453465927,0.0746357574378287,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.4,26.1710711402489,26.245867532729,0.0747963924800992,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.5,26.3212055882856,26.3960328314198,0.0748272431342443,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.6,26.4654531804122,26.540191518163,0.0747383377508299,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.7,26.6040447435506,26.6785838574365,0.0745391138858977,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.8,26.7372020537696,26.811440503139,0.0742384493694388,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",2.9,26.8651381911739,26.9389828830135,0.0738446918395361,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3,26.988057880878,27.0614235676929,0.073365686814963,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.1,27.1061578206095,27.1789666249852,0.0728088043757289,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.2,27.2196269954681,27.2918079599858,0.0721809645177593,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.3,27.3286469803415,27.4001356415864,0.0714886612448886,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.4,27.4333922304644,27.5041302159229,0.0707379854584858,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.5,27.5340303605839,27.603965007286,0.0699346467020767,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.6,27.6307224131788,27.6998064069946,0.0690839938157843,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.7,27.7236231161619,27.7918141507148,0.0681910345529104,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.8,27.8128811304779,27.8801415846862,0.0672604542083413,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",3.9,27.8986392879924,27.9649359212987,0.0662966333063935,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4,27.9810348200534,28.0463384844468,0.0653036643933511,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.1,28.0601995770911,28.1244849450689,0.0642853679778419,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.2,28.1362602396059,28.1995055472662,0.0632453076602673,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.3,28.2093385208851,28.2715253253755,0.0621868044904517,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.4,28.2795513617695,28.3406643123605,0.0611129505910029,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.5,28.3470111177841,28.4070377398661,0.0600266220819456,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.6,28.4118257389308,28.4707562302714,0.058930491340643,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.7,28.4740989424312,28.5319259810606,0.0578270386294193,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.8,28.5339303786965,28.5906489418182,0.0567185631216596,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",4.9,28.5914157907896,28.6470229841454,0.0556071933558826,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5,28.6466471676339,28.7011420647796,0.0544948971457444,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.1,28.6997128912157,28.7530963821884,0.0533834909726885,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.2,28.7506978780142,28.8029725269009,0.0522746488867192,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.3,28.7996837148854,28.8508536258249,0.051169910939425,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.4,28.8467487896194,28.8968194807919,0.0500706911724862,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.5,28.8919684163767,28.9409467015602,0.0489782851835265,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.6,28.9354149562075,28.9833088334978,0.0478938772903064,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.7,28.9771579328446,29.0239764801579,0.0468185473132436,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.8,29.0172641439564,29.0630174209516,0.0457532769951712,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",5.9,29.055797768037,29.1004967241135,0.0446989560765161,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6,29.0928204671059,29.136476855149,0.0436563880430825,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.1,29.1283914853802,29.171017780943,0.0426262955628083,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.2,29.162567744078,29.2041770697053,0.0416093256272383,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.3,29.1954039325047,29.2360099869171,0.0406060544123932,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.4,29.226952595567,29.2665695874404,0.039616991873384,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.5,29.2572642178567,29.2959068039428,0.0386425860861088,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.6,29.2863873044361,29.3240705317851,0.0376832273489214,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.7,29.3143684584572,29.3511077105137,0.0367392520564387,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.8,29.341252455736,29.3770634020931,0.0358109463571417,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",6.9,29.3670823164036,29.4019808660094,0.0348985496057956,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7,29.3918993737478,29.425901631369,0.0340022576211929,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.1,29.415743340355,29.4488655661143,0.0331222257592572,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.2,29.4386523716587,29.4709109434697,0.0322585718110169,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.3,29.4606631269964,29.4920745057309,0.0314113787344503,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.4,29.4818108282727,29.5123915255017,0.0305806972289133,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.5,29.5021293163214,29.5318958644816,0.0297665481602287,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.6,29.521651105058,29.5506200299023,0.0289689248443104,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.7,29.5404074335096,29.5685952287062,0.0281877951966756,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.8,29.5584283158031,29.585851419558,0.0274231037549129,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",7.9,29.5757425891949,29.6024173627757,0.0266747735807797,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8,29.5923779602163,29.6183206682646,0.0259427080482979,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.1,29.6083610490101,29.633587841534,0.0252267925239238,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.2,29.6237174319282,29.6482443278727,0.0245268959444509,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.3,29.6384716824595,29.6623145547578,0.0238428722982462,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.4,29.6526474105526,29.6758219725675,0.0231745620148551,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.5,29.6662673003967,29.6887890936648,0.0225217932680302,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.6,29.6793531467214,29.7012375299182,0.0218843831967845,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.7,29.6919258896725,29.7131880287215,0.0212621390489609,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.8,29.7040056483211,29.7246605075726,0.0206548592515148,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",8.9,29.7156117528582,29.7356740872697,0.0200623344115343,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9,29.7267627755271,29.7462471237789,0.0194843482518259,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.1,29.7374765603431,29.7563972388277,0.0189206784846263,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.2,29.7477702516477,29.7661413492746,0.018371097626904,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.3,29.7576603215431,29.7754956953036,0.0178353737605583,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.4,29.767162596251,29.7844758674915,0.0173132712404716,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.5,29.7762922814383,29.7930968327918,0.0168045513534985,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.6,29.7850639865491,29.8013729594802,0.0163089729310677,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.7,29.7934917481829,29.809318041101,0.0158262929180886,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.8,29.8015890525563,29.8169453194569,0.0153562669006249,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",9.9,29.8093688570839,29.8242675066786,0.0148986495947661,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
"input_loss_balance",10,29.8168436111127,29.8312968064115,0.0144531952988416,12,0.4,30,20,"analytical_vs_explicit_euler","Assumes constant input and proportional loss."
