time,infrastructure_stress,service_delay,state_norm
2.99,4.885986457479,2.956047407942,5.710611170502
3.0,4.874670533324,2.951860030504,5.698762185611
3.01,4.863382943855,2.94767331104,5.686938685022
3.02,4.852123610261,2.943487281316,5.675140606586
3.03,4.840892453978,2.939301972891,5.663367888352
3.04,4.829689396685,2.935117417128,5.651620468572
3.05,4.818514360308,2.930933645186,5.639898285694
3.06,4.807367267015,2.926750688025,5.628201278368
3.07,4.796248039218,2.922568576406,5.616529385439
3.08,4.785156599569,2.918387340893,5.604882545949
3.09,4.774092870963,2.914207011854,5.593260699138
3.1,4.763056776534,2.910027619459,5.581663784437
3.11,4.752048239655,2.905849193684,5.570091741475
3.12,4.741067183939,2.901671764313,5.558544510071
3.13,4.730113533235,2.897495360935,5.547022030237
3.14,4.719187211631,2.893320012948,5.535524242179
3.15,4.708288143449,2.889145749558,5.524051086289
3.16,4.697416253247,2.884972599782,5.512602503152
3.17,4.686571465818,2.880800592446,5.501178433541
3.18,4.675753706187,2.876629756191,5.489778818416
3.19,4.664962899615,2.872460119467,5.478403598925
3.2,4.654198971592,2.868291710541,5.467052716402
3.21,4.64346184784,2.864124557491,5.455726112367
3.22,4.632751454312,2.859958688213,5.444423728523
3.23,4.62206771719,2.855794130418,5.433145506759
3.24,4.611410562886,2.851630911635,5.421891389146
3.25,4.60077991804,2.847469059211,5.410661317935
3.26,4.590175709516,2.843308600311,5.399455235562
3.27,4.57959786441,2.839149561922,5.388273084641
3.28,4.569046310039,2.834991970848,5.377114807967
3.29,4.558520973948,2.83083585372,5.365980348513
3.3,4.548021783904,2.826681236986,5.35486964943
3.31,4.537548667898,2.822528146921,5.343782654048
3.32,4.527101554146,2.818376609623,5.332719305872
3.33,4.516680371082,2.814226651015,5.321679548582
3.34,4.506285047364,2.810078296847,5.310663326036
3.35,4.495915511868,2.805931572694,5.299670582263
3.36,4.485571693693,2.801786503961,5.288701261467
3.37,4.475253522154,2.79764311588,5.277755308025
3.38,4.464960926785,2.793501433513,5.266832666485
3.39,4.454693837337,2.789361481751,5.255933281567
3.4,4.444452183778,2.785223285318,5.24505709816
3.41,4.434235896291,2.781086868768,5.234204061325
3.42,4.424044905277,2.77695225649,5.22337411629
3.43,4.413879141347,2.772819472704,5.212567208452
3.44,4.403738535329,2.768688541467,5.201783283375
3.45,4.393623018264,2.764559486668,5.191022286789
3.46,4.383532521402,2.760432332035,5.180284164593
3.47,4.373466976208,2.756307101132,5.169568862848
3.48,4.363426314355,2.75218381736,5.158876327781
3.49,4.353410467729,2.748062503958,5.148206505783
3.5,4.343419368422,2.743943184006,5.137559343408
3.51,4.333452948738,2.739825880422,5.126934787371
3.52,4.323511141186,2.735710615967,5.116332784551
3.53,4.313593878483,2.731597413243,5.105753281987
3.54,4.303701093554,2.727486294692,5.095196226878
3.55,4.293832719528,2.723377282602,5.084661566583
3.56,4.283988689739,2.719270399105,5.074149248619
3.57,4.274168937727,2.715165666175,5.063659220664
3.58,4.264373397235,2.711063105636,5.05319143055
3.59,4.254602002207,2.706962739153,5.042745826268
3.6,4.244854686792,2.702864588243,5.032322355966
3.61,4.23513138534,2.698768674267,5.021920967946
3.62,4.2254320324,2.694675018437,5.011541610664
3.63,4.215756562724,2.690583641813,5.001184232734
3.64,4.206104911262,2.686494565306,4.990848782919
3.65,4.196477013163,2.682407809677,4.980535210138
3.66,4.186872803774,2.67832339554,4.970243463461
3.67,4.177292218639,2.67424134336,4.959973492111
3.68,4.167735193502,2.670161673455,4.94972524546
3.69,4.158201664299,2.666084405997,4.939498673032
3.7,4.148691567164,2.662009561014,4.929293724499
3.71,4.139204838424,2.657937158387,4.919110349684
3.72,4.129741414603,2.653867217855,4.908948498558
3.73,4.120301232417,2.649799759012,4.898808121239
3.74,4.110884228773,2.64573480131,4.888689167992
3.75,4.101490340774,2.64167236406,4.878591589229
3.76,4.092119505711,2.637612466431,4.86851533551
3.77,4.082771661068,2.633555127452,4.858460357536
3.78,4.073446744519,2.629500366012,4.848426606157
3.79,4.064144693927,2.625448200861,4.838414032364
3.8,4.054865447345,2.621398650611,4.828422587295
3.81,4.045608943013,2.617351733736,4.818452222226
3.82,4.036375119359,2.613307468573,4.80850288858
3.83,4.027163915,2.609265873323,4.798574537919
3.84,4.017975268737,2.605226966051,4.788667121947
3.85,4.008809119557,2.601190764689,4.77878059251
3.86,3.999665406634,2.597157287033,4.768914901591
3.87,3.990544069325,2.593126550745,4.759070001314
3.88,3.981445047172,2.589098573355,4.749245843942
3.89,3.972368279898,2.585073372263,4.739442381876
3.9,3.963313707412,2.581050964733,4.729659567655
3.91,3.954281269803,2.577031367902,4.719897353954
3.92,3.945270907342,2.573014598775,4.710155693587
3.93,3.936282560481,2.569000674228,4.7004345395
3.94,3.927316169851,2.564989611008,4.690733844778
3.95,3.918371676264,2.560981425734,4.68105356264
3.96,3.909449020711,2.556976134898,4.671393646437
3.97,3.900548144361,2.552973754864,4.661754049658
3.98,3.891668988561,2.548974301871,4.652134725921
3.99,3.882811494834,2.544977792031,4.64253562898
4.0,3.873975604882,2.540984241332,4.632956712718
4.01,3.865161260582,2.536993665637,4.623397931152
4.02,3.856368403984,2.533006080687,4.61385923843
4.03,3.847596977318,2.529021502097,4.604340588829
4.04,3.838846922983,2.525039945363,4.594841936756
4.05,3.830118183555,2.521061425856,4.58536323675
4.06,3.821410701782,2.517085958829,4.575904443476
4.07,3.812724420584,2.513113559411,4.566465511729
4.08,3.804059283054,2.509144242613,4.557046396431
4.09,3.795415232455,2.505178023328,4.547647052633
4.1,3.786792212223,2.501214916328,4.53826743551
4.11,3.778190165962,2.497254936267,4.528907500367
4.12,3.769609037446,2.493298097683,4.519567202632
4.13,3.761048770619,2.489344414996,4.510246497859
4.14,3.752509309594,2.485393902509,4.500945341727
4.15,3.743990598649,2.481446574412,4.491663690041
4.16,3.735492582232,2.477502444778,4.482401498727
4.17,3.727015204958,2.473561527564,4.473158723836
4.18,3.718558411606,2.469623836616,4.463935321542
4.19,3.710122147123,2.465689385666,4.45473124814
4.2,3.701706356619,2.461758188331,4.445546460049
4.21,3.693310985371,2.457830258119,4.436380913807
4.22,3.684935978819,2.453905608424,4.427234566075
4.23,3.676581282565,2.449984252529,4.418107373633
4.24,3.668246842376,2.44606620361,4.408999293382
4.25,3.65993260418,2.442151474729,4.399910282342
4.26,3.651638514068,2.438240078839,4.390840297652
4.27,3.643364518292,2.434332028788,4.38178929657
4.28,3.635110563264,2.430427337312,4.372757236471
4.29,3.626876595556,2.426526017041,4.363744074848
4.3,3.618662561902,2.422628080498,4.354749769313
4.31,3.610468409193,2.418733540099,4.345774277592
4.32,3.60229408448,2.414842408153,4.336817557529
4.33,3.59413953497,2.410954696867,4.327879567083
4.34,3.586004708029,2.40707041834,4.318960264329
4.35,3.577889551182,2.403189584567,4.310059607456
4.36,3.569794012106,2.399312207441,4.301177554768
4.37,3.561718038638,2.39543829875,4.292314064683
4.38,3.553661578769,2.391567870181,4.283469095733
4.39,3.545624580644,2.387700933317,4.274642606561
4.4,3.537606992565,2.38383749964,4.265834555926
4.41,3.529608762986,2.379977580532,4.257044902697
4.42,3.521629840514,2.376121187274,4.248273605856
4.43,3.51367017391,2.372268331046,4.239520624494
4.44,3.505729712088,2.368419022929,4.230785917816
4.45,3.497808404113,2.364573273906,4.222069445136
4.46,3.4899061992,2.360731094859,4.213371165878
4.47,3.482023046718,2.356892496576,4.204691039576
4.48,3.474158896185,2.353057489744,4.196029025874
4.49,3.466313697267,2.349226084954,4.187385084524
4.5,3.458487399783,2.345398292702,4.178759175385
4.51,3.450679953698,2.341574123386,4.170151258427
4.52,3.442891309126,2.337753587311,4.161561293726
4.53,3.43512141633,2.333936694685,4.152989241466
4.54,3.42737022572,2.330123455623,4.144435061935
4.55,3.419637687853,2.326313880145,4.135898715532
4.56,3.411923753431,2.322507978178,4.127380162758
4.57,3.404228373304,2.318705759556,4.118879364221
4.58,3.396551498466,2.314907234022,4.110396280635
4.59,3.388893080058,2.311112411224,4.101930872818
4.6,3.381253069363,2.307321300722,4.093483101692
4.61,3.373631417809,2.303533911983,4.085052928284
4.62,3.366028076969,2.299750254383,4.076640313724
4.63,3.358442998557,2.295970337211,4.068245219244
4.64,3.35087613443,2.292194169663,4.059867606183
4.65,3.34332743659,2.288421760847,4.051507435976
4.66,3.335796857176,2.284653119784,4.043164670167
4.67,3.328284348472,2.280888255405,4.034839270396
4.68,3.3207898629,2.277127176555,4.026531198407
4.69,3.313313353025,2.27336989199,4.018240416046
4.7,3.305854771551,2.269616410381,4.009966885257
4.71,3.298414071319,2.265866740312,4.001710568085
4.72,3.290991205311,2.26212089028,3.993471426676
4.73,3.283586126648,2.2583788687,3.985249423274
4.74,3.276198788589,2.254640683898,3.977044520223
4.75,3.268829144528,2.250906344119,3.968856679966
4.76,3.261477147998,2.247175857523,3.960685865043
4.77,3.25414275267,2.243449232185,3.952532038092
4.78,3.246825912348,2.239726476098,3.944395161851
4.79,3.239526580975,2.236007597174,3.936275199153
4.8,3.232244712626,2.232292603241,3.928172112928
4.81,3.224980261513,2.228581502045,3.920085866203
4.82,3.217733181982,2.224874301252,3.912016422103
4.83,3.210503428514,2.221171008446,3.903963743846
4.84,3.203290955721,2.217471631132,3.895927794746
4.85,3.19609571835,2.213776176733,3.887908538215
4.86,3.18891767128,2.210084652594,3.879905937756
4.87,3.181756769522,2.206397065981,3.871919956968
4.88,3.17461296822,2.20271342408,3.863950559546
4.89,3.167486222648,2.199033734,3.855997709275
4.9,3.160376488212,2.195358002771,3.848061370038
4.91,3.153283720447,2.191686237348,3.840141505807
4.92,3.14620787502,2.188018444605,3.832238080648
4.93,3.139148907726,2.184354631344,3.824351058722
4.94,3.132106774489,2.180694804286,3.816480404279
4.95,3.125081431364,2.177038970081,3.808626081661
4.96,3.118072834532,2.173387135301,3.800788055304
4.97,3.111080940304,2.169739306442,3.792966289732
4.98,3.104105705116,2.166095489928,3.785160749562
4.99,3.097147085534,2.162455692109,3.7773713995
5.0,3.090205038248,2.158819919258,3.769598204345
5.01,3.083279520076,2.155188177579,3.761841128981
5.02,3.076370487962,2.151560473199,3.754100138387
5.03,3.069477898974,2.147936812176,3.746375197627
5.04,3.062601710307,2.144317200493,3.738666271855
5.05,3.055741879278,2.140701644064,3.730973326315
5.06,3.048898363332,2.137090148729,3.723296326338
5.07,3.042071120033,2.133482720259,3.715635237343
5.08,3.035260107074,2.129879364355,3.707990024838
5.09,3.028465282265,2.126280086644,3.700360654415
5.1,3.021686603544,2.122684892688,3.692747091758
5.11,3.014924028968,2.119093787978,3.685149302633
5.12,3.008177516718,2.115506777933,3.677567252895
5.13,3.001447025093,2.111923867908,3.670000908485
5.14,2.994732512517,2.108345063187,3.662450235429
5.15,2.988033937533,2.104770368988,3.654915199839
5.16,2.981351258803,2.101199790458,3.647395767913
5.17,2.974684435111,2.097633332681,3.639891905931
5.18,2.968033425358,2.094071000672,3.632403580262
5.19,2.961398188568,2.09051279938,3.624930757356
5.2,2.954778683879,2.086958733689,3.617473403749
5.21,2.948174870552,2.083408808415,3.610031486058
5.22,2.941586707961,2.079863028311,3.602604970988
5.23,2.935014155601,2.076321398064,3.595193825323
5.24,2.928457173084,2.072783922297,3.587798015931
5.25,2.921915720137,2.069250605569,3.580417509765
5.26,2.915389756605,2.065721452375,3.573052273858
5.27,2.908879242449,2.062196467144,3.565702275324
5.28,2.902384137743,2.058675654247,3.558367481362
5.29,2.895904402681,2.055159017988,3.55104785925
5.3,2.889439997568,2.05164656261,3.543743376349
5.31,2.882990882825,2.048138292294,3.536454000099
5.32,2.876557018987,2.04463421116,3.529179698022
5.33,2.870138366703,2.041134323265,3.52192043772
5.34,2.863734886734,2.037638632606,3.514676186875
5.35,2.857346539958,2.034147143119,3.50744691325
5.36,2.85097328736,2.03065985868,3.500232584686
5.37,2.844615090043,2.027176783105,3.493033169104
5.38,2.838271909217,2.023697920151,3.485848634504
5.39,2.831943706207,2.020223273514,3.478678948965
5.4,2.825630442449,2.016752846831,3.471524080644
5.41,2.819332079487,2.013286643683,3.464383997778
5.42,2.81304857898,2.00982466759,3.457258668678
5.43,2.806779902693,2.006366922015,3.450148061738
5.44,2.800526012503,2.002913410363,3.443052145425
5.45,2.794286870396,1.999464135983,3.435970888286
5.46,2.788062438468,1.996019102165,3.428904258944
5.47,2.781852678922,1.992578312144,3.421852226098
5.48,2.77565755407,1.989141769097,3.414814758524
5.49,2.769477026334,1.985709476147,3.407791825076
5.5,2.763311058242,1.98228143636,3.400783394681
5.51,2.757159612428,1.978857652746,3.393789436343
5.52,2.751022651635,1.975438128262,3.386809919142
5.53,2.744900138713,1.972022865807,3.379844812232
5.54,2.738792036617,1.96861186823,3.372894084844
5.55,2.732698308409,1.965205138322,3.365957706281
5.56,2.726618917256,1.961802678822,3.359035645922
5.57,2.720553826431,1.958404492415,3.35212787322
