scenario,time,prey,predator,prey_rate,predator_rate,alpha,beta,delta,gamma,method,warning
predator_prey_coupled_system,0.45,44.07772621417064,10.492473868775884,7.7301888250572866,4.003450875556921,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.46,44.15502810242121,10.532508377531453,7.655359501750439,4.035009879212037,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.47000000000000003,44.23158169743872,10.572858476323574,7.579394514658919,4.066655831257487,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.48,44.307375642585306,10.61352503463615,7.502290919729358,4.098386294714067,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.49,44.3823985517826,10.65450889758329,7.424045972945045,4.130198756529464,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.5,44.45663901151205,10.695810885148584,7.344657135235845,4.162090626554744,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.51,44.53008558286441,10.737431791414132,7.264122077413067,4.194059236529743,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.52,44.60272680363854,10.779372383779428,7.182438685126986,4.226101839078282,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.53,44.67455119048981,10.82163340217021,7.099605063844493,4.258215606714243,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.54,44.74554724112825,10.864215558237353,7.015619543844274,4.290397630859524,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.55,44.81570343656669,10.907119534545949,6.930480685226954,4.322644920874918,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.56,44.885008243418966,10.950345983754698,6.844187282937305,4.3549544031050385,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.5700000000000001,44.95345011624834,10.993895527785748,6.75673837179572,4.387322919938373,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.58,45.0210174999663,11.037768756985132,6.668133231535961,4.419747228883611,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.59,45.08769883228166,11.081966229273968,6.578371391846126,4.452224001663429,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.6,45.153482546200124,11.126488469290603,6.487452637409575,4.4847498233269025,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.61,45.21835707257422,11.171335967523872,6.39537701294266,4.5173211913817815,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.62,45.28231084270365,11.21650917943769,6.302144828225735,4.549934514947882,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.63,45.34533229098591,11.262008524587168,6.207756663124076,4.5825861139328365,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.64,45.40740985761715,11.307834385726496,6.112213372595029,4.615272218231541,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.65,45.4685319913431,11.35398710790881,6.015516091677721,4.647988966950571,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.66,45.52868715225988,11.400466997578317,5.917666240461578,4.680732407658974,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.67,45.587863814664495,11.447274321654906,5.818665529029655,4.713498495666743,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.68,45.646050469954794,11.494409306611573,5.718515962372855,4.746283093332412,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.6900000000000001,45.70323562957852,11.541872137544896,5.617219845270888,4.779081969401181,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.7000000000000001,45.75940782803123,11.589662957238907,5.5147797871357795,4.811890798374979,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.71,45.814555625902585,11.637781865222657,5.411198706813618,4.8447051599159465,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.72,45.86866761297072,11.686228916821817,5.3064798373401665,4.877520538284826,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.73,45.92173241134412,11.735004122204664,5.200626730645737,4.910332321815723,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.74,45.97373867865058,11.784107445422821,5.093643262204928,4.943135802428777,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.75,46.02467511127263,11.833538803447109,4.985533635626286,4.975926175182266,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.76,46.074530447628895,11.88329806519893,4.876302387177343,5.008698537865688,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.77,46.123293471500666,11.933385050577588,4.765954390240015,5.041447890635384,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.78,46.170953015403065,11.983799529483942,4.654494859691518,5.074169135694278,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.79,46.21749796399998,12.034541220840886,4.541929356205607,5.106857077017308,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.8,46.26291725756204,12.08560979161106,4.428263790469227,5.13950642012415,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.81,46.30719989546673,12.1370048558123,4.31350442730918,5.172111771900861,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.8200000000000001,46.350334939739824,12.188725973531309,4.197657889723747,5.204667640471996,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.8300000000000001,46.39231151863706,12.240772649936028,4.080731162813702,5.23716843512488,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.84,46.433118830265194,12.293144334287277,3.9627315976075117,5.269608466287611,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.85,46.47274614624127,12.345840418950154,3.8436669147751132,5.301981945562433,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.86,46.51118281538902,12.398860238405778,3.7235452082248663,5.334282985816092,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.87,46.54841826747127,12.45220306826394,3.602374948577939,5.36650560132881,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.88,46.58444201695705,12.505868124277228,3.4801649865147333,5.3986437080034655,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.89,46.61924366682219,12.559854561357263,3.3569245559874155,5.430691123636617,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.9,46.65281291238207,12.61416147259363,3.232663277293021,5.462641568252955,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.91,46.685139545154996,12.668787888276158,3.107391160001402,5.49448866450476,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.92,46.71621345675501,12.723732774921206,2.9811186057320604,5.526225938137973,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.93,46.74602464281233,12.778995034302586,2.8538564107743767,5.557846818526409,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.9400000000000001,46.77456320692007,12.83457350248785,2.725615768545076,5.589344639275664,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.9500000000000001,46.80181936460552,12.890466948880606,2.596408271877479,5.620712638898254,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.96,46.82778344732429,12.94667407526959,2.4662459151364153,5.651943961561442,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.97,46.85244590647566,13.003193514885204,2.335141096153251,5.6830316579092806,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.98,46.87579731743719,13.060023831464298,2.2031066179750347,5.713968685960249,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,0.99,46.89782838361694,13.1171635183239,2.0701556904220944,5.744747912081956,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.0,46.91852994052116,13.17461099744472,1.9363019314483374,5.775362112044229,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.01,46.937892959835644,13.232364618565162,1.8015593682985447,5.8058039721519785,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.02,46.955908553518626,13.290422658286682,1.6659424384569732,5.836066090459087,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.03,46.972567977903196,13.348783319191272,1.5294659903816274,5.866140978064609,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.04,46.98786263780701,13.407444728971917,1.392145284018799,5.896021060492485,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.05,47.0017840906472,13.466404939576842,1.2539959910922498,5.925698679155892,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.06,47.01432405055812,13.5256619263684,1.1150341951616696,5.955166092907405,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.07,47.02547439250974,13.585213587297474,0.9752763914451776,5.984415479675919,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.08,47.03522715642419,13.645057742094233,0.8347394864005935,6.0134389381914195,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.09,47.043574551288195,13.705192131476148,0.6934407970604113,6.042228489798457,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.1,47.0505089592588,13.765614416374133,0.5513980501154947,6.0707760803592,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.11,47.056022939759956,13.826322177177724,0.40862938074263155,6.0990735822468745,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.12,47.06010923356738,13.887312913000192,0.26515333117117024,6.1271127964303025,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.1300000000000001,47.062760766879094,13.948584040964496,0.120988848984382,6.154885454650148,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.1400000000000001,47.06397065536894,14.010132895510997,-0.02384471484917583,6.182383221687474,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.1500000000000001,47.06373220822045,14.071956727727873,-0.16932760821822512,6.209597697725078,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.16,47.06203893213827,14.134052704705123,-0.3154396803895523,6.236520420801973,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.17,47.05888453533438,14.196417908913142,-0.4621603848107725,6.263142869361363,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.18,47.05426293148627,14.259049337606756,-0.609468782198789,6.289456464892292,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.19,47.048168243664286,14.32194390225568,-0.7573435439173508,6.3154525746651,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.2,47.04059480822511,14.38509842800233,-0.9057629556470985,6.341122514560707,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.21,47.031537178668636,14.448509653147937,-1.0547049213509538,6.36645755199363,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.22,47.02099012945513,14.512174228667874,-1.2041469675376675,6.391448908928568,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.23,47.008948659779755,14.576088717757159,-1.354066247826232,6.416087764990245,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.24,46.99540799730149,14.640249595407061,-1.5044395478131065,6.440365260666128,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.25,46.98036360182336,14.704653248013722,-1.6552432902445275,6.464272500601491,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.26,46.96381116892092,14.769295973019737,-1.806453540495518,6.487800556986194,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.27,46.94574663351597,14.834173978589599,-1.9580460123569665,6.5109404730324565,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.28,46.926166173392396,14.899283383319924,-2.109996074132063,6.533683266542735,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.29,46.90506621265108,14.96462021598535,-2.262278755042729,6.556019933566721,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.3,46.882443425100654,15.030180415321018,-2.4148687519467202,6.577941452146361,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.31,46.85829473758119,15.095959829842482,-2.567740436365419,6.59943878614766,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.32,46.832617333217534,15.161954217703958,-2.7208678618223843,6.620502889177883,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.33,46.80540865459931,15.228159246595737,-2.8742247714919174,6.641124708586705,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.34,46.776666406884395,15.294570493681604,-3.027784606157006,6.66129518954963,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.35,46.74638856082282,15.361183445577101,-3.1815205124753376,6.681005279231975,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
predator_prey_coupled_system,1.36,46.71457335569807,15.427993498369421,-3.3354053515519198,6.700245931031516,0.7,0.05,0.02,0.5,explicit_euler,Predator-prey terms are illustrative and assume continuous well-mixed interaction.
