scenario,time,position,velocity,acceleration,damping_ratio,natural_frequency,forcing,method,warning
underdamped_unforced,0.36,0.9353372960688505,-0.32930712803327955,-0.8036144448555387,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.38,0.9284297077302427,-0.3453794169303903,-0.7902779409580866,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.4,0.9212060082152517,-0.36118497574955205,-0.7767320179154309,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.42,0.9136716158930944,-0.37671961610786064,-0.7629837694499502,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.44,0.9058320300631573,-0.39197929149685967,-0.7490403134644134,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.46,0.8976928281078344,-0.40696009776614794,-0.7349087890013751,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.48,0.8892596626369108,-0.42165827354617547,-0.7205963532184406,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.5,0.8805382586246999,-0.4360702006105443,-0.7061101783804822,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.52,0.8715344105411369,-0.4501924041781539,-0.6914574488698753,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.54,0.8622539794780258,-0.46402155315555144,-0.6766453582158053,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.56,0.8527028902716285,-0.47755446031986754,-0.6616811061436815,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.58,0.8428871286227737,-0.4907880824427412,-0.6465718956456772,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.6,0.8328127382156606,-0.5037195203556547,-0.6313249300733987,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.62,0.8224858178365182,-0.5163460189571227,-0.6159474102536691,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.64,0.8119125184932743,-0.5286649671621961,-0.6004465316283958,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.66,0.801099040537379,-0.540673897794764,-0.5848294814194734,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.68,0.7900516307889159,-0.5523704874231535,-0.5691034358196545,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.7000000000000001,0.778776579666125,-0.5637525561395467,-0.5532755572103063,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.72,0.7672802183204499,-0.5748180672837528,-0.5373529914069488,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.74,0.7555689157782121,-0.5855651271118918,-0.5213428649334553,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.76,0.7436490760900009,-0.5959919844105609,-0.5052522823257765,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.78,0.7315271354888593,-0.6060970300570764,-0.4890883234660287,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.8,0.7192095595583313,-0.615878796526397,-0.4728580409477725,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.8200000000000001,0.7067028404114243,-0.6253359573453524,-0.4565684574732833,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.84,0.6940134938815279,-0.6344673264948181,-0.44022656328360066,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.86,0.6811480567263181,-0.6432718577604901,-0.423839313622122,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.88,0.6681130838456594,-0.6517486440329325,-0.40741362623248634,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.9,0.6549151455145077,-0.6598969165575823,-0.3909563788914748,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.92,0.6415608246317994,-0.6677160441354119,-0.3744744069776347,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.9400000000000001,0.6280567139863001,-0.6752055322749646,-0.3579745010763143,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.96,0.6144094135403704,-0.6823650222964909,-0.341463404621774,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,0.98,0.6006255277325918,-0.6891942903889263,-0.3249478115770213,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.0,0.5867116628001825,-0.6956932466204667,-0.3084343641519958,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.02,0.5726744241221123,-0.7018619339035066,-0.2919296505607097,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.04,0.5585204135838179,-0.7077005269147207,-0.2754402028179296,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.06,0.5442562269643962,-0.7132093309710793,-0.2589724945759645,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.08,0.5298884513471442,-0.7183887808625986,-0.24253293900210476,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.1,0.5154236625542914,-0.7232394396426407,-0.2261278866972351,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.12,0.5008684226067597,-0.7277619973765854,-0.2097636236561255,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.1400000000000001,0.4862292772097655,-0.7319572698497079,-0.19344636926988235,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.16,0.47151275326506337,-0.7358261972351056,-0.17718227437102113,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.18,0.45672535641061285,-0.739369842722526,-0.16097741932160242,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.2,0.4418735685884337,-0.742589391108958,-0.14483781214485048,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.22,0.42696384564139656,-0.745486147351855,-0.12876938670065452,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.24,0.4120026149396792,-0.7480615350858681,-0.11277800090533197,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.26,0.3969962730375997,-0.7503170951039748,-0.09686943499600975,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.28,0.3819511833615218,-0.752254483803895,-0.08104938983996374,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.3,0.36687367392950787,-0.7538754716006943,-0.0653234852892301,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.32,0.3517700351033783,-0.755181941306479,-0.04969725858078666,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.34,0.3366465173738164,-0.7561758864780947,-0.034176162782578456,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.36,0.3215093291791415,-0.7568594097337463,-0.018765565285642938,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.3800000000000001,0.3063646347583523,-0.7572347210394592,-0.003470746342568609,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.4000000000000001,0.2912185520390261,-0.7573041359663106,0.011703102347498218,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.42,0.27607715056063886,-0.7570700739193607,0.026750879007105433,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.44,0.2609464494338545,-0.7565350563392186,0.041667573101833,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.46,0.24583241533631084,-0.7557017048771819,0.056448266614561926,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.48,0.23074096054541302,-0.7545727395448907,0.07108813527254329,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.5,0.21567794100862422,-0.7531509768394398,0.0855824497271517,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.52,0.2006491544517263,-0.7514393278448968,0.09992657668623242,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.54,0.18566033852550284,-0.7494407963111721,0.114115979998966,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.56,0.17071716899127898,-0.7471584767111928,0.12814622169319817,0.2,1.0,0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.58,0.1558252579457324,-0.7445955522773289,0.14201296296519914,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.6,0.1409901520853719,-0.7417552930180249,0.15571196512183805,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.62,0.12621733101106014,-0.7386410537155881,0.1692390904751751,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.6400000000000001,0.11151220557293845,-0.7352562719060846,0.18259030318949537,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.6600000000000001,0.09688011625609255,-0.7316044658422947,0.19576167008082535,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.68,0.082326331607279,-0.7276892324406782,0.2087493613689923,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.7,0.06785604670301303,-0.7235142452132983,0.2215496513823063,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.72,0.053474381659299984,-0.7190832521856522,0.23415891921496088,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.74,0.039186380183272924,-0.714400073801353,0.24657364933726827,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.76,0.02499700816698077,-0.7094686008146076,0.2587904321588623,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.78,0.010911152323552163,-0.7042927921714304,0.27080596454502,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.8,-0.003066381134058438,-0.69887667288053,0.28261705028627043,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.82,-0.01693086777155453,-0.6932243318748046,0.29422060052147636,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.84,-0.03067766616884203,-0.687339919864375,0.3056136341145921,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.86,-0.04430221911248369,-0.6812276471820832,0.316793277985317,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.8800000000000001,-0.05780005474493123,-0.6748917816223768,0.327756767393882,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.9000000000000001,-0.07116678767042121,-0.6683366462744992,0.33850144618022093,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.92,-0.08439812001743911,-0.6615666173508947,0.34902476695779705,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.94,-0.09748984245767389,-0.6545861220117388,0.3593242912623694,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.96,-0.11043783518140372,-0.6473996361864914,0.3693976896560003,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,1.98,-0.12323806882927116,-0.6400116823933715,0.37924274178661976,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.0,-0.13588660538042394,-0.6324268275576391,0.38885733640347964,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.02,-0.14837959899701533,-0.6246496808295695,0.3982394713288432,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.04,-0.16071329682507518,-0.6166848914029927,0.40738725338627224,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.06,-0.17288403975178052,-0.6085371463352672,0.4162988982858874,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.08,-0.1848882631191715,-0.6002111683695495,0.4249727304669913,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.1,-0.1967224973943757,-0.5917117137602096,0.43340718289845953,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.12,-0.2083833687964205,-0.5830435701022404,0.4416007968373167,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.14,-0.21986759987973037,-0.5742115541654941,0.449552221545928,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.16,-0.23117201007442187,-0.5652205097345755,0.4572602139682521,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.18,-0.24229351618352607,-0.5560753054552104,0.46472363836561026,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.2,-0.25322913283728404,-0.5467808326878982,0.47194146591244335,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.22,-0.263975972904677,-0.5373420033696493,0.47891277425253675,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.24,-0.274531247862369,-0.5277637478845986,0.4856367470162084,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.2600000000000002,-0.28489226812125445,-0.5180510129442744,0.49211267329896424,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.2800000000000002,-0.29505644331082037,-0.508208759478295,0.49833994710213836,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.3000000000000003,-0.3050212825215454,-0.49824196053625225,0.5043180667360463,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.32,-0.31478439450557605,-0.48815559920153134,0.5100466341861886,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.34,-0.3243434878359322,-0.47795466651780755,0.5155253544430553,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.36,-0.3336963710245111,-0.46764415942894644,0.5207540347960897,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.38,-0.3428409525991716,-0.45722907873302465,0.5257325840923814,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.4,-0.3517752411401951,-0.44671442705117703,0.5304610119606659,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.42,-0.36049734527643434,-0.43610520681196374,0.5349394280012199,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.44,-0.3690054736414731,-0.42540641825193937,0.5391680409422489,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.46,-0.377297934790135,-0.4146230574330944,0.5431471577633729,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.48,-0.38537313707569154,-0.40376011427782693,0.5468771827868223,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.5,-0.39322958848813333,-0.3928225706220905,0.5503586167369695,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.52,-0.4008658964538804,-0.38181539828735106,0.5535920557688208,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.54,-0.40828076759731985,-0.37074355717197466,0.5565781904661097,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.56,-0.4154730074645729,-0.3596119933626525,0.5593178048096339,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.58,-0.42244152020990205,-0.3484256372664598,0.561811775116486,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.6,-0.42918530824518464,-0.3371894017641301,0.5640610689508367,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.62,-0.4357034718528869,-0.3259081803851134,0.5660667440069322,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.64,-0.44199520876298637,-0.31458684550497473,0.5678299469649762,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.66,-0.44805981369429987,-0.3032302465656752,0.5693519123205699,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.68,-0.45389667786068516,-0.2918432083192638,0.5706339611883907,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.7,-0.4595052884425951,-0.280430529095496,0.5716775000807934,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.72,-0.4648852280244727,-0.2689969790938801,0.5724840196620247,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.74,-0.47003617399848546,-0.2575472987006396,0.5730550934787413,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.7600000000000002,-0.47495789793510673,-0.24608619683106475,0.5733923766675326,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.7800000000000002,-0.479650264921061,-0.2346183492977141,0.5734976046401467,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
underdamped_unforced,2.8000000000000003,-0.4841132328651592,-0.22314839720491117,0.5733725917471237,0.2,1.0,-0.0,explicit_euler_first_order_system,Explicit Euler is transparent but can distort oscillatory systems if the step size is too large.
