"scenario","time","position","velocity","acceleration","damping_ratio","natural_frequency","forcing","method","warning"
"underdamped_unforced",0.24,0.969851972533481,-0.227524338449469,-0.878842237153694,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.26,0.96494994886963,-0.245101183192543,-0.866909475592613,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.28,0.959701161415543,-0.262439372704395,-0.854725412333785,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.3,0.954110483796521,-0.279533880951071,-0.842296931416093,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.32,0.948182887404933,-0.296379819579393,-0.829630959573176,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.34,0.941923438629516,-0.312972438770856,-0.816734463121174,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.36,0.93533729606885,-0.32930712803328,-0.803614444855539,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.38,0.928429707730243,-0.34537941693039,-0.790277940958087,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.4,0.921206008215252,-0.361184975749552,-0.776732017915431,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.42,0.913671615893094,-0.376719616107861,-0.76298376944995,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.44,0.905832030063157,-0.39197929149686,-0.749040313464413,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.46,0.897692828107834,-0.406960097766148,-0.734908789001375,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.48,0.889259662636911,-0.421658273546175,-0.720596353218441,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.5,0.8805382586247,-0.436070200610544,-0.706110178380482,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.52,0.871534410541137,-0.450192404178154,-0.691457448869875,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.54,0.862253979478026,-0.464021553155551,-0.676645358215805,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.56,0.852702890271628,-0.477554460319868,-0.661681106143681,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.58,0.842887128622774,-0.490788082442741,-0.646571895645677,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.6,0.832812738215661,-0.503719520355655,-0.631324930073399,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.62,0.822485817836518,-0.516346018957123,-0.615947410253669,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.64,0.811912518493274,-0.528664967162196,-0.600446531628396,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.66,0.801099040537379,-0.540673897794764,-0.584829481419473,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.68,0.790051630788916,-0.552370487423154,-0.569103435819655,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.7,0.778776579666125,-0.563752556139547,-0.553275557210306,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.72,0.76728021832045,-0.574818067283753,-0.537352991406949,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.74,0.755568915778212,-0.585565127111892,-0.521342864933455,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.76,0.743649076090001,-0.595991984410561,-0.505252282325776,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.78,0.731527135488859,-0.606097030057076,-0.489088323466029,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.8,0.719209559558331,-0.615878796526397,-0.472858040947773,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.82,0.706702840411424,-0.625335957345352,-0.456568457473283,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.84,0.694013493881528,-0.634467326494818,-0.440226563283601,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.86,0.681148056726318,-0.64327185776049,-0.423839313622122,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.88,0.668113083845659,-0.651748644032933,-0.407413626232486,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.9,0.654915145514508,-0.659896916557582,-0.390956378891475,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.92,0.641560824631799,-0.667716044135412,-0.374474406977635,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.94,0.6280567139863,-0.675205532274965,-0.357974501076314,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.96,0.61440941354037,-0.682365022296491,-0.341463404621774,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",0.98,0.600625527732592,-0.689194290388926,-0.324947811577021,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1,0.586711662800182,-0.695693246620467,-0.308434364151996,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.02,0.572674424122112,-0.701861933903507,-0.29192965056071,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.04,0.558520413583818,-0.707700526914721,-0.27544020281793,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.06,0.544256226964396,-0.713209330971079,-0.258972494575964,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.08,0.529888451347144,-0.718388780862599,-0.242532939002105,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.1,0.515423662554291,-0.723239439642641,-0.226127886697235,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.12,0.50086842260676,-0.727761997376585,-0.209763623656125,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.14,0.486229277209765,-0.731957269849708,-0.193446369269882,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.16,0.471512753265063,-0.735826197235106,-0.177182274371021,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.18,0.456725356410613,-0.739369842722526,-0.160977419321602,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.2,0.441873568588434,-0.742589391108958,-0.14483781214485,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.22,0.426963845641397,-0.745486147351855,-0.128769386700655,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.24,0.412002614939679,-0.748061535085868,-0.112778000905332,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.26,0.3969962730376,-0.750317095103975,-0.0968694349960098,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.28,0.381951183361522,-0.752254483803895,-0.0810493898399637,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.3,0.366873673929508,-0.753875471600694,-0.0653234852892301,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.32,0.351770035103378,-0.755181941306479,-0.0496972585807867,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.34,0.336646517373816,-0.756175886478095,-0.0341761627825785,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.36,0.321509329179141,-0.756859409733746,-0.0187655652856429,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.38,0.306364634758352,-0.757234721039459,-0.00347074634256861,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.4,0.291218552039026,-0.757304135966311,0.0117031023474982,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.42,0.276077150560639,-0.757070073919361,0.0267508790071054,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.44,0.260946449433854,-0.756535056339219,0.041667573101833,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.46,0.245832415336311,-0.755701704877182,0.0564482666145619,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.48,0.230740960545413,-0.754572739544891,0.0710881352725433,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.5,0.215677941008624,-0.75315097683944,0.0855824497271517,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.52,0.200649154451726,-0.751439327844897,0.0999265766862324,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.54,0.185660338525503,-0.749440796311172,0.114115979998966,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.56,0.170717168991279,-0.747158476711193,0.128146221693198,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.58,0.155825257945732,-0.744595552277329,0.142012962965199,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.6,0.140990152085372,-0.741755293018025,0.155711965121838,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.62,0.12621733101106,-0.738641053715588,0.169239090475175,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.64,0.111512205572938,-0.735256271906085,0.182590303189495,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.66,0.0968801162560926,-0.731604465842295,0.195761670080825,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.68,0.082326331607279,-0.727689232440678,0.208749361368992,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.7,0.067856046703013,-0.723514245213298,0.221549651382306,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.72,0.0534743816593,-0.719083252185652,0.234158919214961,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.74,0.0391863801832729,-0.714400073801353,0.246573649337268,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.76,0.0249970081669808,-0.709468600814608,0.258790432158862,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.78,0.0109111523235522,-0.70429279217143,0.27080596454502,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.8,-0.00306638113405844,-0.69887667288053,0.28261705028627,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.82,-0.0169308677715545,-0.693224331874805,0.294220600521476,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.84,-0.030677666168842,-0.687339919864375,0.305613634114592,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.86,-0.0443022191124837,-0.681227647182083,0.316793277985317,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.88,-0.0578000547449312,-0.674891781622377,0.327756767393882,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.9,-0.0711667876704212,-0.668336646274499,0.338501446180221,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.92,-0.0843981200174391,-0.661566617350895,0.349024766957797,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.94,-0.0974898424576739,-0.654586122011739,0.359324291262369,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.96,-0.110437835181404,-0.647399636186491,0.369397689656,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",1.98,-0.123238068829271,-0.640011682393371,0.37924274178662,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2,-0.135886605380424,-0.632426827557639,0.38885733640348,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.02,-0.148379598997015,-0.62464968082957,0.398239471328843,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.04,-0.160713296825075,-0.616684891402993,0.407387253386272,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.06,-0.172884039751781,-0.608537146335267,0.416298898285887,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.08,-0.184888263119172,-0.60021116836955,0.424972730466991,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.1,-0.196722497394376,-0.59171171376021,0.43340718289846,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.12,-0.20838336879642,-0.58304357010224,0.441600796837317,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.14,-0.21986759987973,-0.574211554165494,0.449552221545928,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.16,-0.231172010074422,-0.565220509734575,0.457260213968252,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.18,-0.242293516183526,-0.55607530545521,0.46472363836561,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.2,-0.253229132837284,-0.546780832687898,0.471941465912443,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.22,-0.263975972904677,-0.537342003369649,0.478912774252537,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.24,-0.274531247862369,-0.527763747884599,0.485636747016208,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.26,-0.284892268121254,-0.518051012944274,0.492112673298964,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.28,-0.29505644331082,-0.508208759478295,0.498339947102138,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.3,-0.305021282521545,-0.498241960536252,0.504318066736046,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.32,-0.314784394505576,-0.488155599201531,0.510046634186189,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.34,-0.324343487835932,-0.477954666517808,0.515525354443055,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.36,-0.333696371024511,-0.467644159428946,0.52075403479609,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.38,-0.342840952599172,-0.457229078733025,0.525732584092381,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.4,-0.351775241140195,-0.446714427051177,0.530461011960666,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.42,-0.360497345276434,-0.436105206811964,0.53493942800122,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.44,-0.369005473641473,-0.425406418251939,0.539168040942249,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.46,-0.377297934790135,-0.414623057433094,0.543147157763373,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.48,-0.385373137075692,-0.403760114277827,0.546877182786822,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.5,-0.393229588488133,-0.39282257062209,0.55035861673697,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.52,-0.40086589645388,-0.381815398287351,0.553592055768821,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.54,-0.40828076759732,-0.370743557171975,0.55657819046611,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.56,-0.415473007464573,-0.359611993362652,0.559317804809634,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.58,-0.422441520209902,-0.34842563726646,0.561811775116486,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.6,-0.429185308245185,-0.33718940176413,0.564061068950837,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.62,-0.435703471852887,-0.325908180385113,0.566066744006932,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.64,-0.441995208762986,-0.314586845504975,0.567829946964976,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.66,-0.4480598136943,-0.303230246565675,0.56935191232057,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.68,-0.453896677860685,-0.291843208319264,0.570633961188391,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.7,-0.459505288442595,-0.280430529095496,0.571677500080793,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.72,-0.464885228024473,-0.26899697909388,0.572484019662025,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.74,-0.470036173998485,-0.25754729870064,0.573055093478741,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.76,-0.474957897935107,-0.246086196831065,0.573392376667533,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.78,-0.479650264921061,-0.234618349297714,0.573497604640147,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.8,-0.484113232865159,-0.223148397204911,0.573372591747124,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.82,-0.488346851772559,-0.211680945369969,0.573019229920546,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.84,-0.49235126298799,-0.200220560771558,0.572439487296613,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.86,-0.496126698408502,-0.188771771025626,0.571635406818752,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.88,-0.499673479666287,-0.17733906288925,0.570609104821987,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.9,-0.502992017282143,-0.165926880792811,0.569362769599268,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.92,-0.50608280979016,-0.154539625400825,0.56789865995049,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.94,-0.508946442834196,-0.143181652201816,0.566219103714923,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.96,-0.511583588236747,-0.131857270127517,0.564326496287754,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
"underdamped_unforced",2.98,-0.513995003040782,-0.120570740201762,0.562223299121487,0.2,1,0,"explicit_euler_first_order_system","Explicit Euler is transparent but can distort oscillatory systems if the step size is too large."
