step,x_reference,x_perturbed,absolute_difference,log_difference,warning
80,0.616696217315,0.423359051168,0.193337166147,-1.643319639405,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
81,0.921889772171,0.952092043352,0.0302022711813,-3.499838152751,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
82,0.280835178537,0.177889858917,0.10294531962,-2.273557309197,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
83,0.787670446029,0.570355722345,0.217314723684,-1.526408636612,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
84,0.652258286479,0.955695282100,0.303436995621,-1.192581282714,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
85,0.884587915374,0.165133058500,0.719454856874,-0.329261496980,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
86,0.398159327857,0.537670112813,0.139510784955,-1.969613369201,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
87,0.934551062240,0.969465754143,0.0349146919022,-3.354847566947,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
88,0.238544959792,0.115447432180,0.123097527612,-2.094778330381,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
89,0.708400921605,0.398265358075,0.31013556353,-1.170745775382,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
90,0.805619317909,0.934635244267,0.129015926357,-2.047819422106,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
91,0.610727646831,0.238259597321,0.37246804951,-0.987604017970,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
92,0.927183614086,0.707818650262,0.219364963824,-1.517018434757,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
93,0.263305223439,0.806564493553,0.543259270114,-0.610168595815,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
94,0.756504772720,0.608471024041,0.148033748679,-1.910314999600,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
95,0.718400676130,0.929112744079,0.21071206795,-1.557262684304,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
96,0.788974464198,0.256862786188,0.53211167801,-0.630901890600,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
97,0.649325660263,0.744448751513,0.0951230912507,-2.352583528697,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
98,0.888037204030,0.741954750746,0.146082453284,-1.923584068165,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
99,0.387765800326,0.746685804506,0.358920004181,-1.024655744904,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
100,0.925873589251,0.737669844035,0.188203745217,-1.670230151833,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
