step,x_reference,x_perturbed,absolute_difference,log_difference,warning
23,0.930318585316,0.931546537351,1.227952034962e-03,-6.702407509497,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
24,0.252821069013,0.248693585792,4.127483221842e-03,-5.490087447147,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
25,0.736720046698,0.728695836093,8.024210604646e-03,-4.825291981827,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
26,0.756458116017,0.771023036760,1.456492074281e-02,-4.229139330205,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
27,0.718494015443,0.688531402828,2.996261261570e-02,-3.507804920674,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
28,0.788815424340,0.836378049576,4.756262523639e-02,-3.045708010273,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
29,0.649684037587,0.533714250276,1.159697873105e-01,-2.154425576020,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
30,0.887619286678,0.970567062380,8.294777570284e-02,-2.489544077620,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
31,0.389030025523,0.111409895231,2.776201302923e-01,-1.281501537517,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
32,0.926974092582,0.386091148854,5.408829437279e-01,-0.614552393736,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
33,0.264003184630,0.924396617159,6.603934325296e-01,-0.414919511671,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
34,0.757791462227,0.272561294241,4.852301679855e-01,-0.723131927453,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
35,0.715819891812,0.773259376979,5.743948516644e-02,-2.857023317262,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
36,0.793344919763,0.683784320284,1.095605994792e-01,-2.211277462905,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
37,0.639400156392,0.843270962109,2.038708057175e-01,-1.590268791067,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
38,0.899213625952,0.515443681633,3.837699443190e-01,-0.957712009264,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
39,0.353451075332,0.974069821521,6.206187461889e-01,-0.477038320868,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
40,0.891241309446,0.098505436861,7.927358725856e-01,-0.232265186491,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
41,0.378027927352,0.346328251502,3.169967585003e-02,-3.451448823702,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
42,0.916978972627,0.882901475483,3.407749714351e-02,-3.379118020343,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
43,0.296901291911,0.403207194284,1.063059023738e-01,-2.241434469552,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
44,0.814128567612,0.938461495771,1.243329281582e-01,-2.084792406793,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
45,0.590160647738,0.225230915233,3.649297325045e-01,-1.008050457619,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
46,0.943297124638,0.680557605220,2.627395194175e-01,-1.336592158061,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
47,0.208601871222,0.847855909668,6.392540384464e-01,-0.447453347355,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
48,0.643839809124,0.503085437824,1.407543713005e-01,-1.960738955248,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
49,0.894309426313,0.974962872286,8.065344597328e-02,-2.517593747819,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
50,0.368628297650,0.095200052803,2.734282448475e-01,-1.296716050418,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
51,0.907691755705,0.335934310722,5.717574449830e-01,-0.559040424768,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
52,0.326770986088,0.870021553447,5.432505673587e-01,-0.610184615467,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
53,0.857967664082,0.441027794941,4.169398691412e-01,-0.874813266283,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
54,0.475250690739,0.961436888219,4.861861974803e-01,-0.721163606067,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
55,0.972611139595,0.144596392944,8.280147466510e-01,-0.188724314790,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
56,0.103890971849,0.482384276758,3.784933049089e-01,-0.971556894745,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
57,0.363080787487,0.973789776549,6.107089890620e-01,-0.493134719585,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
58,0.901887204055,0.099540665786,8.023465382687e-01,-0.220214671836,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
59,0.345098033346,0.349566054400,4.468021054314e-03,-5.410809685541,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
60,0.881420984834,0.886741549244,5.320564409894e-03,-5.236175889171,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
61,0.407620326080,0.391680798945,1.593952713534e-02,-4.138953271346,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
62,0.941717383801,0.929241107663,1.247627613845e-02,-4.383926346909,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
63,0.214054436107,0.256433078821,4.237864271405e-02,-3.161110753223,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
64,0.656117024511,0.743633104139,8.751607962816e-02,-2.435932735323,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
65,0.879947151165,0.743507351213,1.364397999523e-01,-1.991871787628,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
66,0.411996633053,0.743746262630,3.317496295771e-01,-1.103374722343,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
67,0.944796088883,0.743292261870,2.015038270137e-01,-1.601946905152,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
68,0.203410113325,0.744154613726,5.407445004011e-01,-0.614808384518,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
69,0.631934312575,0.742515245926,1.105809333508e-01,-2.202007597605,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
70,0.907114014945,0.745626786424,1.614872285204e-01,-1.823329219816,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
71,0.328606897459,0.739703178985,4.110962815253e-01,-0.888927830302,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
72,0.860435177166,0.750915305340,1.095198718254e-01,-2.211649268333,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
73,0.468337283940,0.729461887229,2.611246032894e-01,-1.342757578343,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
74,0.971090142406,0.769654245006,2.014358974000e-01,-1.602284075256,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
75,0.109488903140,0.691417693787,5.819287906466e-01,-0.541407191577,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
76,0.380254224594,0.832101139371,4.518469147768e-01,-0.794411840639,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
77,0.919077702163,0.544864449591,3.742132525714e-01,-0.982929450025,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
78,0.290058130245,0.967150006535,6.770918762898e-01,-0.389948304362,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
79,0.803105204163,0.123906398437,6.791988057263e-01,-0.386841402340,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
80,0.616696217315,0.423359051168,1.933371661475e-01,-1.643319639405,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
81,0.921889772171,0.952092043352,3.020227118126e-02,-3.499838152751,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
82,0.280835178537,0.177889858917,1.029453196197e-01,-2.273557309197,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
83,0.787670446029,0.570355722345,2.173147236837e-01,-1.526408636612,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
84,0.652258286479,0.955695282100,3.034369956212e-01,-1.192581282714,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
85,0.884587915374,0.165133058500,7.194548568743e-01,-0.329261496980,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
86,0.398159327857,0.537670112813,1.395107849554e-01,-1.969613369201,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
87,0.934551062240,0.969465754143,3.491469190223e-02,-3.354847566947,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
88,0.238544959792,0.115447432180,1.230975276119e-01,-2.094778330381,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
89,0.708400921605,0.398265358075,3.101355635299e-01,-1.170745775382,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
90,0.805619317909,0.934635244267,1.290159263574e-01,-2.047819422106,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
91,0.610727646831,0.238259597321,3.724680495097e-01,-0.987604017970,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
92,0.927183614086,0.707818650262,2.193649638243e-01,-1.517018434757,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
93,0.263305223439,0.806564493553,5.432592701138e-01,-0.610168595815,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
94,0.756504772720,0.608471024041,1.480337486788e-01,-1.910314999600,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
95,0.718400676130,0.929112744079,2.107120679495e-01,-1.557262684304,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
96,0.788974464198,0.256862786188,5.321116780095e-01,-0.630901890600,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
97,0.649325660263,0.744448751513,9.512309125072e-02,-2.352583528697,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
98,0.888037204030,0.741954750746,1.460824532838e-01,-1.923584068165,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
99,0.387765800326,0.746685804506,3.589200041808e-01,-1.024655744904,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
100,0.925873589251,0.737669844035,1.882037452169e-01,-1.670230151833,Trajectory divergence depends on parameter value initial uncertainty numerical precision and iteration count.
