scenario,time,value,growth_rate,carrying_capacity,warning
baseline,1.25,14.682483790024342,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,1.5,15.812781026096012,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,1.75,17.01274069958017,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,2.0,18.283983315737387,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,2.25,19.62775013846226,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,2.5,21.044841987496017,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,2.75,22.535558410499256,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,3.0,24.09963903989388,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,3.25,25.736209184426205,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,3.5,27.443731888705198,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,3.75,29.219968796345736,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,4.0,31.06195215043328,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,4.25,32.965970138765236,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,4.5,34.9275675267102,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,4.75,36.94156311233457,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,5.0,39.00208499252912,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,5.25,41.10262396362885,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,5.5,43.23610462665067,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,5.75,45.394972968499026,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,6.0,47.57129839772269,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,6.25,49.75688748246814,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,6.5,51.94340602410685,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,6.75,54.12250565099714,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,7.0,56.28595086949512,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,7.25,58.42574248416082,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,7.5,60.53423349821315,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,7.75,62.60423401212569,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,8.0,64.62910221955514,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,8.25,66.60281930938332,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,8.5,68.5200468665596,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,8.75,70.37616616654428,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,9.0,72.16729952566905,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,9.25,73.89031455769221,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,9.5,75.54281276131194,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,9.75,77.12310430313954,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,10.0,78.63017115706754,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,10.25,80.06362091703987,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,10.5,81.42363362822017,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,10.75,82.71090390041354,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,11.0,83.92658040018763,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,11.25,85.07220458865109,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,11.5,86.14965030368961,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,11.75,87.1610654996671,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,12.0,88.10881717184373,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,12.25,88.9954402208642,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,12.5,89.82359076456525,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,12.75,90.59600418636403,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,13.0,91.31545802481953,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,13.25,91.98473965826817,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,13.5,92.60661862046794,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,13.75,93.18382329534084,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,14.0,93.71902167775738,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,14.25,94.21480584901664,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,14.5,94.6736797963194,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,14.75,95.09805020133714,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,15.0,95.49021983047916,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,15.25,95.85238317559184,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,15.5,96.18662401595843,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,15.75,96.49491459842847,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,16.0,96.7791161605302,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,16.25,97.0409805501323,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,16.5,97.28215272358378,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,16.75,97.50417393151709,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,17.0,97.70848542713482,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,17.25,97.89643255548802,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,17.5,98.0692691038184,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,17.75,98.22816181241812,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,18.0,98.37419496268288,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,18.25,98.5083749741789,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,18.5,98.63163495574062,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,18.75,98.74483916700724,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,19.0,98.84878735655907,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,19.25,98.94421895109129,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,19.5,99.03181707702797,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,19.75,99.11221240178891,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
baseline,20.0,99.18598678672114,0.35,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,0.0,10.0,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,0.25,11.307344867374171,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,0.5,12.761370235391801,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,0.75,14.372072434445121,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,1.0,16.14844087791548,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,1.25,18.09796143630947,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,1.5,20.226067025471693,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,1.75,22.53555841049926,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,2.0,25.026028613346334,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,2.25,27.693334247008774,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,2.5,30.52916480164966,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,2.75,33.52076429526606,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,3.0,36.65085676561743,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,3.25,39.897816417802765,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,3.5,43.236104626650686,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,3.75,46.63697080956456,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,4.0,50.069385522054965,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,4.25,53.50114638706311,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,4.5,56.900075500272834,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,4.75,60.23521490964454,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,5.0,63.47792702379811,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,5.25,66.60281930938332,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,5.5,69.58843492852756,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,5.75,72.41767884033973,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,6.0,75.07797749210836,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,6.25,77.56119519315757,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,6.5,79.86334857359965,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,6.75,81.98417086659668,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,7.0,83.92658040018763,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,7.25,85.69610408230912,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,7.5,87.30029883073706,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,7.75,88.74820391497911,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,8.0,90.04984680320078,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,8.25,91.21581560971619,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,8.5,92.25690335749627,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,8.75,93.18382329534084,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,9.0,94.00699040307018,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,9.25,94.73636174268225,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,9.5,95.38132713885076,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,9.75,95.95064145325678,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,10.0,96.45239014119437,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,10.25,96.89398058823308,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,10.5,97.28215272358378,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,10.75,97.62300345672273,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,11.0,97.92202049449544,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,11.25,98.18412201445938,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,11.5,98.4136994709102,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
